source_id,source_name,source_type,owner_or_provider,period_covered,as_of_date,retrieved_at,file_tab_page_url_or_location,source_rank,freshness_status,notes,trade_authority,route_id,statement,status
SRC-SINA_STATEMENTS-688256-INCOME_STATEMENT,SINA_STATEMENTS income_statement 688256.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:46+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=31; cols=83; elapsed=1.2174; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-688256-CASH_FLOW,SINA_STATEMENTS cash_flow 688256.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:48+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=31; cols=71; elapsed=1.369; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-430047,CNINFO periodic reports for 430047.BJ,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:12:58+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=78; error=,NONE,,,
SRC-CNINFO-000776,CNINFO periodic reports for 000776.SZ,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:12:15+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=145; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-000776-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 000776.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:35+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=68; cols=215; elapsed=19.6488; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-000776-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 000776.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:51+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=70; cols=185; elapsed=16.089; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-000776-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 000776.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:13:13+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=80; cols=252; elapsed=21.9778; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-000776-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 000776.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:13:16+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=69; cols=111; elapsed=2.777; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-000776-INCOME_STATEMENT,SINA_STATEMENTS income_statement 000776.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:13:18+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=69; cols=73; elapsed=1.4184; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-000776-CASH_FLOW,SINA_STATEMENTS cash_flow 000776.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:13:20+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=69; cols=81; elapsed=2.6113; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-600030,CNINFO periodic reports for 600030.SH,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:12:11+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=57; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-600030-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 600030.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:35+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=98; cols=215; elapsed=24.0856; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-600030-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 600030.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:57+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=99; cols=185; elapsed=22.1374; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-600030-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 600030.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:13:16+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=98; cols=252; elapsed=18.4455; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-600030-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 600030.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:13:18+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=98; cols=111; elapsed=2.0605; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-600030-INCOME_STATEMENT,SINA_STATEMENTS income_statement 600030.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:13:20+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=99; cols=73; elapsed=1.443; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-600030-CASH_FLOW,SINA_STATEMENTS cash_flow 600030.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:13:23+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=98; cols=81; elapsed=2.9604; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
