symbol,shard_id
300644.SZ,9
002870.SZ,9
603118.SH,9
600372.SH,9
600435.SH,9
688084.SH,9
002117.SZ,9
601908.SH,9
603665.SH,9
002222.SZ,9
600099.SH,9
600153.SH,9
605298.SH,9
000999.SZ,9
603124.SH,9
603167.SH,9
002979.SZ,9
600340.SH,9
601966.SH,9
601595.SH,9
603176.SH,9
002204.SZ,9
603599.SH,9
301175.SZ,9
601628.SH,9
300691.SZ,9
600418.SH,9
002920.SZ,9
002189.SZ,9
002535.SZ,9
603280.SH,9
000514.SZ,9
601600.SH,9
688031.SH,9
603823.SH,9
300763.SZ,9
600486.SH,9
300507.SZ,9
002029.SZ,9
002003.SZ,9
600287.SH,9
920005.BJ,9
301265.SZ,9
300411.SZ,9
000917.SZ,9
002319.SZ,9
600918.SH,9
002287.SZ,9
688488.SH,9
002265.SZ,9
600848.SH,9
301379.SZ,9
002706.SZ,9
001379.SZ,9
003017.SZ,9
002120.SZ,9
600768.SH,9
605333.SH,9
300489.SZ,9
603099.SH,9
002941.SZ,9
002327.SZ,9
300219.SZ,9
300765.SZ,9
002661.SZ,9
002030.SZ,9
601111.SH,9
301101.SZ,9
300292.SZ,9
002537.SZ,9
601865.SH,9
002544.SZ,9
002826.SZ,9
300588.SZ,9
300323.SZ,9
003020.SZ,9
601921.SH,9
920136.BJ,9
301503.SZ,9
603995.SH,9
603092.SH,9
301119.SZ,9
002395.SZ,9
000029.SZ,9
600587.SH,9
688038.SH,9
688699.SH,9
688252.SH,9
600429.SH,9
000723.SZ,9
603711.SH,9
300058.SZ,9
600255.SH,9
688310.SH,9
605001.SH,9
600992.SH,9
300620.SZ,9
300785.SZ,9
600997.SH,9
300855.SZ,9
603757.SH,9
300827.SZ,9
603062.SH,9
301283.SZ,9
920035.BJ,9
600493.SH,9
002252.SZ,9
002067.SZ,9
603727.SH,9
603301.SH,10
603617.SH,10
300561.SZ,10
002876.SZ,10
605388.SH,10
920223.BJ,10
600004.SH,10
002268.SZ,10
000504.SZ,10
600169.SH,10
601339.SH,10
600979.SH,10
002016.SZ,10
605577.SH,10
301577.SZ,10
300238.SZ,10
000691.SZ,10
603180.SH,10
603276.SH,10
601778.SH,10
300301.SZ,10
300358.SZ,10
603879.SH,10
603858.SH,10
300499.SZ,10
300026.SZ,10
300506.SZ,10
002185.SZ,10
920575.BJ,10
600257.SH,10
000582.SZ,10
605599.SH,10
300076.SZ,10
300256.SZ,10
603005.SH,10
688026.SH,10
301633.SZ,10
300136.SZ,10
600079.SH,10
002066.SZ,10
300036.SZ,10
920407.BJ,10
000969.SZ,10
301566.SZ,10
600525.SH,10
688618.SH,10
300774.SZ,10
000978.SZ,10
000407.SZ,10
002783.SZ,10
603822.SH,10
600639.SH,10
688385.SH,10
003018.SZ,10
688009.SH,10
601698.SH,10
688695.SH,10
002631.SZ,10
002843.SZ,10
002208.SZ,10
603656.SH,10
002765.SZ,10
603293.SH,10
300804.SZ,10
300660.SZ,10
920207.BJ,10
301498.SZ,10
000766.SZ,10
301596.SZ,10
920060.BJ,10
688707.SH,10
603778.SH,10
688508.SH,10
920179.BJ,10
600623.SH,10
300760.SZ,10
600821.SH,10
688577.SH,10
920046.BJ,10
300286.SZ,10
301318.SZ,10
300001.SZ,10
920826.BJ,10
605208.SH,10
002825.SZ,10
002958.SZ,10
002634.SZ,10
300222.SZ,10
920002.BJ,10
300590.SZ,10
603357.SH,10
000620.SZ,10
603758.SH,10
002956.SZ,10
688450.SH,10
301357.SZ,10
002043.SZ,10
603681.SH,10
300349.SZ,10
688519.SH,10
920087.BJ,10
600526.SH,10
002574.SZ,10
688573.SH,10
603344.SH,10
605136.SH,10
000852.SZ,10
920090.BJ,10
605008.SH,10
603165.SH,10
688155.SH,10
002651.SZ,10
603173.SH,10
002936.SZ,10
301293.SZ,10
603210.SH,10
000882.SZ,10
000513.SZ,10
688468.SH,10
000510.SZ,10
600463.SH,10
603216.SH,10
001209.SZ,10
920019.BJ,10
301219.SZ,10
000010.SZ,10
601398.SH,10
920651.BJ,10
920088.BJ,10
920493.BJ,10
605089.SH,10
603900.SH,10
603501.SH,10
688182.SH,10
300726.SZ,10
002652.SZ,10
605128.SH,10
001318.SZ,10
601811.SH,10
600640.SH,10
002686.SZ,10
603587.SH,10
301421.SZ,10
000591.SZ,10
001368.SZ,10
002922.SZ,10
002203.SZ,10
001359.SZ,10
600020.SH,10
300585.SZ,10
002010.SZ,10
300878.SZ,10
300313.SZ,10
601155.SH,10
688111.SH,10
002180.SZ,10
002905.SZ,10
600782.SH,10
688132.SH,10
688726.SH,10
605151.SH,10
301165.SZ,10
001270.SZ,10
600249.SH,10
002519.SZ,10
300154.SZ,10
603283.SH,10
300097.SZ,10
688428.SH,10
002961.SZ,10
000779.SZ,10
600735.SH,10
688286.SH,10
605007.SH,10
301159.SZ,11
688570.SH,11
300141.SZ,11
000503.SZ,11
002734.SZ,11
300833.SZ,11
002811.SZ,11
002084.SZ,11
920072.BJ,11
301520.SZ,11
001914.SZ,11
688065.SH,11
301150.SZ,11
688345.SH,11
688063.SH,11
300412.SZ,11
300351.SZ,11
301167.SZ,11
002798.SZ,11
603291.SH,11
600586.SH,11
002401.SZ,11
300433.SZ,11
688646.SH,11
000816.SZ,11
600182.SH,11
601162.SH,11
301148.SZ,11
300657.SZ,11
000545.SZ,11
600831.SH,11
600072.SH,11
603323.SH,11
300762.SZ,11
600939.SH,11
301027.SZ,11
301012.SZ,11
603877.SH,11
301516.SZ,11
002376.SZ,11
002085.SZ,11
000065.SZ,11
300913.SZ,11
920856.BJ,11
603527.SH,11
301632.SZ,11
002606.SZ,11
688092.SH,11
600029.SH,11
600335.SH,11
600779.SH,11
688696.SH,11
002283.SZ,11
002625.SZ,11
300488.SZ,11
603898.SH,11
301235.SZ,11
600438.SH,11
605090.SH,11
002713.SZ,11
600361.SH,11
301211.SZ,11
301185.SZ,11
603356.SH,11
920152.BJ,11
300188.SZ,11
688195.SH,11
301230.SZ,11
300016.SZ,11
002431.SZ,11
000544.SZ,11
301023.SZ,11
301291.SZ,11
002929.SZ,11
000906.SZ,11
920167.BJ,11
603895.SH,11
002371.SZ,11
002142.SZ,11
300317.SZ,11
300910.SZ,11
688628.SH,11
600629.SH,11
920001.BJ,11
300289.SZ,11
920593.BJ,11
002366.SZ,11
688075.SH,11
000981.SZ,11
002494.SZ,11
601519.SH,11
920504.BJ,11
300521.SZ,11
001256.SZ,11
600156.SH,11
001220.SZ,11
001360.SZ,11
000716.SZ,11
600557.SH,11
002384.SZ,11
688359.SH,11
688652.SH,11
603605.SH,11
920414.BJ,11
301313.SZ,11
300535.SZ,11
601577.SH,11
002739.SZ,11
300823.SZ,11
002198.SZ,11
600594.SH,11
688079.SH,11
002491.SZ,11
002284.SZ,11
300682.SZ,11
301059.SZ,11
300214.SZ,11
603650.SH,11
300485.SZ,11
002737.SZ,11
920768.BJ,11
601598.SH,11
000565.SZ,11
603878.SH,11
300983.SZ,11
601900.SH,11
300907.SZ,11
300978.SZ,11
920627.BJ,11
600641.SH,11
002714.SZ,11
600734.SH,11
600272.SH,11
603886.SH,11
301277.SZ,11
301373.SZ,11
001212.SZ,11
300739.SZ,11
300288.SZ,11
300911.SZ,11
000983.SZ,11
300789.SZ,11
002822.SZ,11
301687.SZ,11
003032.SZ,11
688660.SH,11
600243.SH,11
301382.SZ,11
920580.BJ,11
300866.SZ,11
002980.SZ,11
002540.SZ,11
300182.SZ,11
688237.SH,11
300637.SZ,11
605598.SH,11
688605.SH,11
002344.SZ,11
603203.SH,11
920275.BJ,11
603238.SH,11
300460.SZ,11
688091.SH,11
002098.SZ,11
688056.SH,11
688811.SH,11
000862.SZ,11
601088.SH,11
920526.BJ,11
300397.SZ,11
600582.SH,11
301439.SZ,11
301257.SZ,11
688101.SH,11
002576.SZ,12
000008.SZ,12
920931.BJ,12
000869.SZ,12
603596.SH,12
301018.SZ,12
688366.SH,12
300960.SZ,12
688090.SH,12
600320.SH,12
000557.SZ,12
002150.SZ,12
605167.SH,12
301329.SZ,12
600538.SH,12
601882.SH,12
301132.SZ,12
603616.SH,12
688663.SH,12
603860.SH,12
600053.SH,12
002902.SZ,12
688531.SH,12
603160.SH,12
002177.SZ,12
920832.BJ,12
600708.SH,12
002757.SZ,12
002370.SZ,12
300078.SZ,12
002086.SZ,12
688148.SH,12
600075.SH,12
920792.BJ,12
300994.SZ,12
600906.SH,12
688259.SH,12
688143.SH,12
301190.SZ,12
688220.SH,12
002909.SZ,12
000951.SZ,12
301048.SZ,12
301589.SZ,12
301419.SZ,12
000032.SZ,12
300933.SZ,12
001226.SZ,12
000797.SZ,12
002322.SZ,12
920238.BJ,12
000713.SZ,12
300597.SZ,12
605179.SH,12
300477.SZ,12
002935.SZ,12
600655.SH,12
002357.SZ,12
300810.SZ,12
002701.SZ,12
003036.SZ,12
688328.SH,12
688498.SH,12
301217.SZ,12
002005.SZ,12
600369.SH,12
601857.SH,12
688683.SH,12
605299.SH,12
000966.SZ,12
600126.SH,12
603255.SH,12
002237.SZ,12
000985.SZ,12
002687.SZ,12
001319.SZ,12
003028.SZ,12
920138.BJ,12
300857.SZ,12
000020.SZ,12
603889.SH,12
688728.SH,12
600444.SH,12
000733.SZ,12
600619.SH,12
688795.SH,12
688789.SH,12
002152.SZ,12
600101.SH,12
300593.SZ,12
688409.SH,12
000786.SZ,12
603202.SH,12
603535.SH,12
002693.SZ,12
000650.SZ,12
002375.SZ,12
601939.SH,12
920670.BJ,12
301087.SZ,12
603232.SH,12
000883.SZ,12
600168.SH,12
002455.SZ,12
688098.SH,12
301299.SZ,12
605499.SH,12
301105.SZ,12
600217.SH,12
600375.SH,12
002243.SZ,12
301100.SZ,12
600657.SH,12
002690.SZ,12
002144.SZ,12
300542.SZ,12
001205.SZ,12
603667.SH,12
300790.SZ,12
688380.SH,12
002921.SZ,12
600353.SH,12
300591.SZ,12
300384.SZ,12
603178.SH,12
301448.SZ,12
920834.BJ,12
920455.BJ,12
300903.SZ,12
600909.SH,12
000977.SZ,12
920010.BJ,12
301225.SZ,12
002056.SZ,12
920171.BJ,12
300993.SZ,12
000967.SZ,12
920169.BJ,12
601816.SH,12
920885.BJ,12
601330.SH,12
605188.SH,12
300181.SZ,12
300530.SZ,12
600516.SH,12
688004.SH,12
688282.SH,12
300405.SZ,12
002616.SZ,12
002137.SZ,12
688566.SH,12
603897.SH,12
003010.SZ,12
000561.SZ,12
920720.BJ,12
002014.SZ,12
920753.BJ,12
920065.BJ,12
300684.SZ,12
000762.SZ,12
920729.BJ,12
002492.SZ,12
300671.SZ,12
300232.SZ,12
301301.SZ,12
920252.BJ,12
688503.SH,12
600570.SH,12
603399.SH,12
300743.SZ,12
600679.SH,12
688608.SH,12
600389.SH,12
688589.SH,12
688615.SH,13
600746.SH,13
002918.SZ,13
603992.SH,13
601818.SH,13
688013.SH,13
300068.SZ,13
300541.SZ,13
600458.SH,13
301361.SZ,13
688021.SH,13
300228.SZ,13
600398.SH,13
600895.SH,13
002186.SZ,13
688103.SH,13
000751.SZ,13
600258.SH,13
688005.SH,13
600810.SH,13
688382.SH,13
000027.SZ,13
300716.SZ,13
603006.SH,13
002012.SZ,13
002835.SZ,13
300015.SZ,13
000768.SZ,13
603193.SH,13
300653.SZ,13
601975.SH,13
002425.SZ,13
688033.SH,13
300548.SZ,13
920510.BJ,13
603312.SH,13
601929.SH,13
002404.SZ,13
001309.SZ,13
301658.SZ,13
603906.SH,13
300931.SZ,13
920703.BJ,13
001219.SZ,13
002887.SZ,13
600533.SH,13
301295.SZ,13
600391.SH,13
920675.BJ,13
000825.SZ,13
601808.SH,13
600986.SH,13
000035.SZ,13
688708.SH,13
603488.SH,13
002696.SZ,13
600981.SH,13
688390.SH,13
688501.SH,13
920943.BJ,13
300581.SZ,13
300902.SZ,13
002026.SZ,13
920781.BJ,13
300908.SZ,13
002542.SZ,13
300454.SZ,13
000554.SZ,13
301609.SZ,13
603712.SH,13
601003.SH,13
920199.BJ,13
600699.SH,13
600178.SH,13
002801.SZ,13
300946.SZ,13
002947.SZ,13
920438.BJ,13
920037.BJ,13
002524.SZ,13
301007.SZ,13
300715.SZ,13
300159.SZ,13
600138.SH,13
600635.SH,13
301035.SZ,13
600928.SH,13
300841.SZ,13
000607.SZ,13
000100.SZ,13
301539.SZ,13
300690.SZ,13
603929.SH,13
600826.SH,13
001979.SZ,13
301121.SZ,13
002017.SZ,13
002900.SZ,13
603856.SH,13
603101.SH,13
000750.SZ,13
601068.SH,13
600310.SH,13
300636.SZ,13
688633.SH,13
603363.SH,13
920166.BJ,13
002821.SZ,13
000959.SZ,13
600882.SH,13
300069.SZ,13
002896.SZ,13
300534.SZ,13
300906.SZ,13
603181.SH,13
600185.SH,13
688198.SH,13
300085.SZ,13
002666.SZ,13
301317.SZ,13
300295.SZ,13
601798.SH,13
603209.SH,13
000402.SZ,13
920508.BJ,13
000965.SZ,13
920015.BJ,13
300840.SZ,13
000975.SZ,13
002514.SZ,13
300253.SZ,13
600252.SH,13
920245.BJ,13
002748.SZ,13
300820.SZ,13
000014.SZ,13
605186.SH,13
601860.SH,13
600547.SH,13
300527.SZ,13
688425.SH,13
603881.SH,13
002820.SZ,13
688469.SH,13
601229.SH,13
002662.SZ,13
002520.SZ,13
002233.SZ,13
601878.SH,13
603080.SH,13
603352.SH,13
300964.SZ,13
000893.SZ,13
300886.SZ,13
688787.SH,13
003040.SZ,13
600377.SH,13
000848.SZ,13
688288.SH,13
600339.SH,13
603182.SH,13
600189.SH,13
603808.SH,13
002578.SZ,13
002386.SZ,13
601688.SH,13
603258.SH,13
300592.SZ,13
002008.SZ,13
002655.SZ,13
601928.SH,13
605389.SH,13
603002.SH,13
603386.SH,13
601112.SH,14
300157.SZ,14
002641.SZ,14
600685.SH,14
300249.SZ,14
002976.SZ,14
688135.SH,14
603986.SH,14
600829.SH,14
000605.SZ,14
000007.SZ,14
300813.SZ,14
002242.SZ,14
688507.SH,14
920080.BJ,14
002620.SZ,14
002869.SZ,14
301268.SZ,14
688549.SH,14
920299.BJ,14
300916.SZ,14
603416.SH,14
600009.SH,14
300677.SZ,14
688602.SH,14
688176.SH,14
600517.SH,14
003005.SZ,14
600295.SH,14
920553.BJ,14
600319.SH,14
920030.BJ,14
920489.BJ,14
603638.SH,14
600960.SH,14
600790.SH,14
603949.SH,14
920809.BJ,14
600662.SH,14
603060.SH,14
300050.SZ,14
002746.SZ,14
603163.SH,14
300338.SZ,14
920027.BJ,14
688222.SH,14
600742.SH,14
920892.BJ,14
603819.SH,14
603836.SH,14
688047.SH,14
301717.SZ,14
002533.SZ,14
002755.SZ,14
600769.SH,14
600149.SH,14
000600.SZ,14
300569.SZ,14
688041.SH,14
300252.SZ,14
300948.SZ,14
605117.SH,14
300075.SZ,14
300736.SZ,14
002077.SZ,14
301170.SZ,14
001227.SZ,14
300146.SZ,14
002311.SZ,14
600602.SH,14
600725.SH,14
601616.SH,14
300575.SZ,14
003004.SZ,14
300386.SZ,14
600684.SH,14
920091.BJ,14
002421.SZ,14
300283.SZ,14
000048.SZ,14
688323.SH,14
603191.SH,14
688023.SH,14
600561.SH,14
920180.BJ,14
301512.SZ,14
603328.SH,14
301515.SZ,14
002127.SZ,14
300721.SZ,14
603693.SH,14
920156.BJ,14
300724.SZ,14
002829.SZ,14
600959.SH,14
300957.SZ,14
603516.SH,14
603896.SH,14
600740.SH,14
001367.SZ,14
002107.SZ,14
603680.SH,14
601099.SH,14
002309.SZ,14
300891.SZ,14
300304.SZ,14
000680.SZ,14
601918.SH,14
301192.SZ,14
002121.SZ,14
920634.BJ,14
603269.SH,14
688433.SH,14
002632.SZ,14
600227.SH,14
301234.SZ,14
300645.SZ,14
601328.SH,14
000935.SZ,14
301328.SZ,14
600995.SH,14
301285.SZ,14
688184.SH,14
600867.SH,14
300257.SZ,14
002627.SZ,14
300059.SZ,14
601888.SH,14
603767.SH,14
002106.SZ,14
300210.SZ,14
600721.SH,14
603970.SH,14
688681.SH,14
920160.BJ,14
000559.SZ,14
300572.SZ,14
000682.SZ,14
300976.SZ,14
601166.SH,14
000776.SZ,14
300826.SZ,14
002088.SZ,14
000753.SZ,14
688676.SH,14
002513.SZ,14
000725.SZ,14
601200.SH,14
605268.SH,14
002793.SZ,14
688107.SH,14
603205.SH,14
301513.SZ,14
002415.SZ,14
600160.SH,14
002160.SZ,14
002202.SZ,14
300180.SZ,14
600088.SH,14
002590.SZ,14
000783.SZ,14
002484.SZ,14
002279.SZ,14
300490.SZ,14
003008.SZ,14
000695.SZ,14
603071.SH,14
300275.SZ,14
603132.SH,14
300305.SZ,14
000920.SZ,14
002895.SZ,14
300815.SZ,14
601956.SH,14
920662.BJ,15
601555.SH,15
688201.SH,15
301348.SZ,15
920405.BJ,15
600117.SH,15
601033.SH,15
601089.SH,15
300187.SZ,15
002672.SZ,15
920992.BJ,15
605169.SH,15
600592.SH,15
002791.SZ,15
603833.SH,15
688305.SH,15
605258.SH,15
002708.SZ,15
002316.SZ,15
603025.SH,15
300550.SZ,15
002927.SZ,15
300423.SZ,15
002145.SZ,15
002232.SZ,15
300354.SZ,15
688100.SH,15
600370.SH,15
000988.SZ,15
300900.SZ,15
688298.SH,15
002768.SZ,15
601233.SH,15
002367.SZ,15
603678.SH,15
600757.SH,15
603017.SH,15
601801.SH,15
300071.SZ,15
601881.SH,15
301263.SZ,15
600064.SH,15
600689.SH,15
002347.SZ,15
605088.SH,15
605086.SH,15
605168.SH,15
301510.SZ,15
002278.SZ,15
600869.SH,15
301631.SZ,15
301505.SZ,15
000541.SZ,15
603619.SH,15
688239.SH,15
688690.SH,15
300899.SZ,15
300226.SZ,15
688619.SH,15
000676.SZ,15
603855.SH,15
300988.SZ,15
600511.SH,15
002027.SZ,15
002015.SZ,15
300543.SZ,15
600166.SH,15
603936.SH,15
002155.SZ,15
603272.SH,15
001358.SZ,15
002967.SZ,15
688017.SH,15
688256.SH,15
001259.SZ,15
300509.SZ,15
300633.SZ,15
603985.SH,15
300212.SZ,15
301063.SZ,15
000910.SZ,15
603998.SH,15
601279.SH,15
300629.SZ,15
001396.SZ,15
301025.SZ,15
300307.SZ,15
300720.SZ,15
300430.SZ,15
002410.SZ,15
300237.SZ,15
920089.BJ,15
002419.SZ,15
603023.SH,15
920642.BJ,15
000002.SZ,15
000062.SZ,15
300596.SZ,15
000833.SZ,15
002630.SZ,15
301032.SZ,15
688691.SH,15
603709.SH,15
301113.SZ,15
301292.SZ,15
002588.SZ,15
688289.SH,15
000037.SZ,15
001339.SZ,15
600756.SH,15
688569.SH,15
300511.SZ,15
301013.SZ,15
000877.SZ,15
002556.SZ,15
002331.SZ,15
920239.BJ,15
002019.SZ,15
688981.SH,15
300943.SZ,15
300409.SZ,15
300991.SZ,15
300685.SZ,15
300977.SZ,15
300461.SZ,15
000576.SZ,15
000570.SZ,15
300426.SZ,15
301323.SZ,15
603661.SH,15
002206.SZ,15
001236.SZ,15
002042.SZ,15
600439.SH,15
002381.SZ,15
688281.SH,15
605376.SH,15
603211.SH,15
603506.SH,15
688193.SH,15
000656.SZ,15
920819.BJ,15
002742.SZ,15
002187.SZ,15
002999.SZ,15
603611.SH,15
000712.SZ,15
603053.SH,15
301535.SZ,15
301133.SZ,15
920496.BJ,15
002132.SZ,15
301392.SZ,15
600246.SH,15
600980.SH,15
301280.SZ,15
000333.SZ,15
600758.SH,15
301202.SZ,15
688662.SH,15
000420.SZ,15
002261.SZ,15
920193.BJ,15
600368.SH,15
002295.SZ,15
300234.SZ,15
600315.SH,15
002715.SZ,15
000739.SZ,15
600089.SH,15
002148.SZ,15
920505.BJ,15
688772.SH,15
688032.SH,16
301366.SZ,16
601949.SH,16
601633.SH,16
300846.SZ,16
002600.SZ,16
603369.SH,16
300003.SZ,16
300885.SZ,16
603281.SH,16
002102.SZ,16
000700.SZ,16
600167.SH,16
301603.SZ,16
920433.BJ,16
300366.SZ,16
300012.SZ,16
300601.SZ,16
600919.SH,16
002164.SZ,16
002597.SZ,16
300854.SZ,16
688697.SH,16
300267.SZ,16
920262.BJ,16
688076.SH,16
300105.SZ,16
920689.BJ,16
300011.SZ,16
603096.SH,16
301266.SZ,16
300890.SZ,16
000558.SZ,16
603087.SH,16
300829.SZ,16
301016.SZ,16
300962.SZ,16
600011.SH,16
002670.SZ,16
600873.SH,16
605033.SH,16
603869.SH,16
300982.SZ,16
002171.SZ,16
300352.SZ,16
300565.SZ,16
301622.SZ,16
601390.SH,16
002832.SZ,16
688108.SH,16
002530.SZ,16
601022.SH,16
002439.SZ,16
001366.SZ,16
600850.SH,16
688711.SH,16
688778.SH,16
603111.SH,16
603390.SH,16
002320.SZ,16
301362.SZ,16
600604.SH,16
603538.SH,16
603529.SH,16
301127.SZ,16
688601.SH,16
600479.SH,16
600876.SH,16
002380.SZ,16
002453.SZ,16
300474.SZ,16
002515.SZ,16
002889.SZ,16
600103.SH,16
603382.SH,16
603179.SH,16
688626.SH,16
920176.BJ,16
002345.SZ,16
000026.SZ,16
000878.SZ,16
603026.SH,16
001228.SZ,16
002539.SZ,16
001369.SZ,16
688058.SH,16
301491.SZ,16
002812.SZ,16
002703.SZ,16
002365.SZ,16
300335.SZ,16
301008.SZ,16
603983.SH,16
300121.SZ,16
688337.SH,16
301209.SZ,16
300093.SZ,16
001332.SZ,16
605288.SH,16
301499.SZ,16
300109.SZ,16
600210.SH,16
300679.SZ,16
000708.SZ,16
000990.SZ,16
300517.SZ,16
000761.SZ,16
600422.SH,16
002962.SZ,16
688249.SH,16
688081.SH,16
002338.SZ,16
603551.SH,16
688316.SH,16
920121.BJ,16
300176.SZ,16
002481.SZ,16
920950.BJ,16
002518.SZ,16
300751.SZ,16
301548.SZ,16
002939.SZ,16
000970.SZ,16
601298.SH,16
603201.SH,16
300021.SZ,16
300616.SZ,16
688717.SH,16
301376.SZ,16
603170.SH,16
920007.BJ,16
688685.SH,16
603156.SH,16
603129.SH,16
000952.SZ,16
688355.SH,16
688061.SH,16
688629.SH,16
603239.SH,16
002314.SZ,16
603939.SH,16
300177.SZ,16
301001.SZ,16
600773.SH,16
605155.SH,16
300019.SZ,16
000610.SZ,16
600982.SH,16
600778.SH,16
920656.BJ,16
002640.SZ,16
301161.SZ,16
301077.SZ,16
603038.SH,16
920476.BJ,16
688073.SH,16
001965.SZ,16
600671.SH,16
000831.SZ,16
300017.SZ,16
600292.SH,16
300224.SZ,16
002406.SZ,16
002613.SZ,16
920092.BJ,16
688020.SH,16
300662.SZ,16
603829.SH,16
920190.BJ,16
600378.SH,16
920976.BJ,16
002807.SZ,16
000567.SZ,16
300784.SZ,17
920077.BJ,17
301408.SZ,17
002072.SZ,17
300670.SZ,17
601599.SH,17
600889.SH,17
688583.SH,17
002045.SZ,17
002028.SZ,17
688159.SH,17
300375.SZ,17
605003.SH,17
600589.SH,17
600703.SH,17
601518.SH,17
301173.SZ,17
300582.SZ,17
920985.BJ,17
688244.SH,17
001222.SZ,17
001285.SZ,17
300501.SZ,17
688255.SH,17
002925.SZ,17
301526.SZ,17
920000.BJ,17
688383.SH,17
300148.SZ,17
002863.SZ,17
002724.SZ,17
601001.SH,17
600714.SH,17
300175.SZ,17
300605.SZ,17
603567.SH,17
301269.SZ,17
301227.SZ,17
688188.SH,17
603558.SH,17
002697.SZ,17
601579.SH,17
600202.SH,17
603818.SH,17
600580.SH,17
301533.SZ,17
300442.SZ,17
920579.BJ,17
603109.SH,17
000301.SZ,17
300099.SZ,17
688568.SH,17
300398.SZ,17
920288.BJ,17
001382.SZ,17
300231.SZ,17
002246.SZ,17
301069.SZ,17
603919.SH,17
000509.SZ,17
300809.SZ,17
601969.SH,17
002622.SZ,17
601872.SH,17
002423.SZ,17
688367.SH,17
300179.SZ,17
002211.SZ,17
000425.SZ,17
002128.SZ,17
002623.SZ,17
601222.SH,17
002685.SZ,17
002805.SZ,17
688070.SH,17
300871.SZ,17
300733.SZ,17
688807.SH,17
002038.SZ,17
301163.SZ,17
001258.SZ,17
002413.SZ,17
300612.SZ,17
603317.SH,17
603121.SH,17
300437.SZ,17
603728.SH,17
605228.SH,17
301381.SZ,17
688106.SH,17
688528.SH,17
002782.SZ,17
002436.SZ,17
920395.BJ,17
301259.SZ,17
002871.SZ,17
002166.SZ,17
601107.SH,17
002493.SZ,17
603515.SH,17
300009.SZ,17
600694.SH,17
601225.SH,17
000590.SZ,17
301076.SZ,17
300595.SZ,17
300331.SZ,17
603629.SH,17
601919.SH,17
688783.SH,17
300609.SZ,17
002470.SZ,17
301390.SZ,17
300939.SZ,17
301707.SZ,17
002855.SZ,17
920346.BJ,17
600665.SH,17
300120.SZ,17
603036.SH,17
920475.BJ,17
920394.BJ,17
300680.SZ,17
688693.SH,17
300183.SZ,17
605399.SH,17
002667.SZ,17
300247.SZ,17
001356.SZ,17
002560.SZ,17
300381.SZ,17
301221.SZ,17
600864.SH,17
301251.SZ,17
300419.SZ,17
688251.SH,17
300638.SZ,17
600017.SH,17
301078.SZ,17
300663.SZ,17
000586.SZ,17
300549.SZ,17
920982.BJ,17
300554.SZ,17
600452.SH,17
688416.SH,17
688209.SH,17
002649.SZ,17
300864.SZ,17
300486.SZ,17
600927.SH,17
920339.BJ,17
002960.SZ,17
300303.SZ,17
000548.SZ,17
301525.SZ,17
002678.SZ,17
301595.SZ,17
600062.SH,17
603999.SH,17
001387.SZ,17
002959.SZ,17
301017.SZ,17
000039.SZ,17
000830.SZ,17
920371.BJ,17
600123.SH,17
002465.SZ,17
301289.SZ,17
603123.SH,17
688197.SH,17
002839.SZ,17
000705.SZ,17
600110.SH,18
688011.SH,18
002480.SZ,18
600628.SH,18
300457.SZ,18
000417.SZ,18
000099.SZ,18
300407.SZ,18
300365.SZ,18
603955.SH,18
300968.SZ,18
002044.SZ,18
601199.SH,18
601369.SH,18
600958.SH,18
688768.SH,18
002833.SZ,18
000056.SZ,18
920045.BJ,18
002846.SZ,18
600750.SH,18
688329.SH,18
301196.SZ,18
688599.SH,18
002149.SZ,18
601668.SH,18
601789.SH,18
600777.SH,18
601588.SH,18
002181.SZ,18
000837.SZ,18
000551.SZ,18
002285.SZ,18
601212.SH,18
003035.SZ,18
688203.SH,18
002212.SZ,18
605050.SH,18
603707.SH,18
688123.SH,18
002789.SZ,18
603139.SH,18
300024.SZ,18
301168.SZ,18
603809.SH,18
001218.SZ,18
002802.SZ,18
000995.SZ,18
301275.SZ,18
600456.SH,18
002668.SZ,18
600127.SH,18
300898.SZ,18
600661.SH,18
600824.SH,18
603256.SH,18
603658.SH,18
920509.BJ,18
301228.SZ,18
300990.SZ,18
920726.BJ,18
603169.SH,18
601319.SH,18
000820.SZ,18
300695.SZ,18
600967.SH,18
002993.SZ,18
601011.SH,18
000759.SZ,18
002006.SZ,18
600400.SH,18
600755.SH,18
002700.SZ,18
000630.SZ,18
920083.BJ,18
301656.SZ,18
920036.BJ,18
002213.SZ,18
600399.SH,18
600676.SH,18
603663.SH,18
300969.SZ,18
002032.SZ,18
688208.SH,18
300641.SZ,18
002671.SZ,18
603329.SH,18
688722.SH,18
603217.SH,18
002531.SZ,18
688122.SH,18
000408.SZ,18
603589.SH,18
300040.SZ,18
301359.SZ,18
603489.SH,18
300621.SZ,18
002134.SZ,18
603185.SH,18
688700.SH,18
600601.SH,18
600637.SH,18
601133.SH,18
300961.SZ,18
003002.SZ,18
603075.SH,18
603556.SH,18
603633.SH,18
605016.SH,18
301388.SZ,18
600771.SH,18
000901.SZ,18
600971.SH,18
300163.SZ,18
688157.SH,18
300478.SZ,18
002553.SZ,18
601211.SH,18
600815.SH,18
000789.SZ,18
300842.SZ,18
300302.SZ,18
002190.SZ,18
301365.SZ,18
920110.BJ,18
688330.SH,18
300958.SZ,18
300314.SZ,18
