symbol,shard_id
688502.SH,5
688246.SH,5
603459.SH,5
300076.SZ,5
300256.SZ,5
603005.SH,5
688026.SH,5
301633.SZ,5
300136.SZ,5
301516.SZ,5
002376.SZ,5
002085.SZ,5
000065.SZ,5
300913.SZ,5
920856.BJ,5
603527.SH,5
301632.SZ,5
002606.SZ,5
688092.SH,5
600029.SH,5
600335.SH,5
600779.SH,5
600986.SH,5
002533.SZ,5
002755.SZ,5
688239.SH,5
688711.SH,5
688778.SH,5
603111.SH,5
603390.SH,5
002320.SZ,5
301362.SZ,5
600604.SH,5
603538.SH,5
603529.SH,5
002423.SZ,5
688367.SH,5
300179.SZ,5
002211.SZ,5
000759.SZ,5
002006.SZ,5
600400.SH,5
600755.SH,5
002700.SZ,5
000630.SZ,5
920083.BJ,5
301656.SZ,5
920036.BJ,5
000895.SZ,5
002786.SZ,5
603406.SH,5
688363.SH,5
302132.SZ,5
603876.SH,5
002595.SZ,5
002568.SZ,5
002526.SZ,5
688670.SH,5
600763.SH,5
600887.SH,5
600863.SH,5
000900.SZ,5
920663.BJ,5
601618.SH,5
601916.SH,5
000603.SZ,5
603518.SH,5
301191.SZ,5
603196.SH,5
300244.SZ,5
601216.SH,5
002593.SZ,5
600690.SH,5
002048.SZ,5
300400.SZ,5
002443.SZ,5
600713.SH,5
600278.SH,5
603331.SH,5
603192.SH,5
601677.SH,5
000928.SZ,5
920547.BJ,5
688377.SH,5
300382.SZ,5
002779.SZ,5
601968.SH,5
003025.SZ,5
300771.SZ,5
603859.SH,5
300371.SZ,5
600298.SH,5
002041.SZ,5
002860.SZ,5
920953.BJ,5
000948.SZ,5
300374.SZ,5
000568.SZ,5
920249.BJ,5
920964.BJ,5
000811.SZ,5
301092.SZ,5
688759.SH,5
000752.SZ,5
920204.BJ,5
301583.SZ,5
603721.SH,5
300229.SZ,5
688781.SH,5
603777.SH,5
002857.SZ,5
002594.SZ,5
002046.SZ,5
002167.SZ,5
688757.SH,5
688234.SH,5
002903.SZ,5
688375.SH,5
600770.SH,5
300160.SZ,5
603093.SH,5
600548.SH,5
002146.SZ,5
