security_id,issuer_id,stock_code_5d,mapping_status,mapping_basis
HKEX:02607,HKEX-ISSUER:0577d6a082f43be3,02607,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02609,HKEX-ISSUER:f1143c2a15925451,02609,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02610,HKEX-ISSUER:8e388261c17853f4,02610,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02611,HKEX-ISSUER:8763acf3796c78b3,02611,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02617,HKEX-ISSUER:3465182a53336de7,02617,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02618,HKEX-ISSUER:5fa72320fd0b24e5,02618,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02628,HKEX-ISSUER:778a963c3b58cbc8,02628,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02631,HKEX-ISSUER:359d56efab306857,02631,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02635,HKEX-ISSUER:037ec0971b358a16,02635,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02637,HKEX-ISSUER:e60e40000f1fc687,02637,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02643,HKEX-ISSUER:7c7b2d3f52817ecb,02643,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02648,HKEX-ISSUER:e7469e7242d4c006,02648,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02650,HKEX-ISSUER:5d7e2203632345e3,02650,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02652,HKEX-ISSUER:ff74aaacfcbf20ac,02652,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02655,HKEX-ISSUER:b1e8946fe4f175e6,02655,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02656,HKEX-ISSUER:7e68514e75b843f0,02656,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02659,HKEX-ISSUER:52a7eb282d4603c0,02659,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02661,HKEX-ISSUER:3a3f37470fad7374,02661,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02665,HKEX-ISSUER:75a2ff15652fd256,02665,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02666,HKEX-ISSUER:3e7a47200b8b2d61,02666,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02669,HKEX-ISSUER:85e5cec9dc97b5b9,02669,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02675,HKEX-ISSUER:00fcd2387a837295,02675,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02676,HKEX-ISSUER:67e8659624c24601,02676,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02685,HKEX-ISSUER:d5b277a67355870a,02685,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02687,HKEX-ISSUER:cdbfb33a5ab0fe61,02687,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02688,HKEX-ISSUER:4b459b6a11efb623,02688,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02689,HKEX-ISSUER:e68a48ddc6e502c6,02689,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02691,HKEX-ISSUER:5ebb0277799f852c,02691,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02692,HKEX-ISSUER:b723afb9d67e4163,02692,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02698,HKEX-ISSUER:ceab0ba894521810,02698,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02701,HKEX-ISSUER:448a5572af4291d8,02701,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02706,HKEX-ISSUER:fe082e90dd7e0ffe,02706,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02714,HKEX-ISSUER:faa0706e406233b7,02714,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02715,HKEX-ISSUER:6d96fc5275624843,02715,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02718,HKEX-ISSUER:99728e3533234101,02718,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02727,HKEX-ISSUER:ad53eb5d0c72d4ac,02727,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02768,HKEX-ISSUER:f8ee9f28d102d410,02768,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02788,HKEX-ISSUER:97d5e94111fcf163,02788,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02799,HKEX-ISSUER:35ca2b6e8513a497,02799,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02800,HKEX-FUND:7918897d828c44e7,02800,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:02801,HKEX-FUND:b79971eea0ed4bd9,02801,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:02825,HKEX-FUND:940181366f8a68eb,02825,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:02828,HKEX-FUND:3f431e3b1d093603,02828,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:02837,HKEX-FUND:7b5a785bed225667,02837,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:02858,HKEX-ISSUER:7b5a6b83bf4b0493,02858,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02865,HKEX-ISSUER:2822618700c86276,02865,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02866,HKEX-ISSUER:f1e28e3bed57de35,02866,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02869,HKEX-ISSUER:06058c7c706fc68b,02869,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02877,HKEX-ISSUER:b7a59938b4c3d6e4,02877,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02880,HKEX-ISSUER:8893acea4b70f1d5,02880,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02883,HKEX-ISSUER:7d8850be0b60eaef,02883,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02888,HKEX-ISSUER:5b542e3140baaec8,02888,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02889,HKEX-ISSUER:3d468e709b5ee5ea,02889,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02899,HKEX-ISSUER:9ecf889104441c6a,02899,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:02983,HKEX-ISSUER-UNRESOLVED:937933f5b8674a03,02983,UNRESOLVED,SECURITY_ANCHORED_UNRESOLVED
HKEX:03032,HKEX-FUND:5c74621ded06b82f,03032,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03033,HKEX-FUND:376b4dd5fec28b2e,03033,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03037,HKEX-FUND:052b9b3a1319b95d,03037,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03039,HKEX-FUND:52c41ce2eb3f1f24,03039,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03040,HKEX-FUND:049007d34d9db961,03040,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03067,HKEX-FUND:30cd853e004cd0ed,03067,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03069,HKEX-FUND:1ec61c8e4c960af0,03069,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03070,HKEX-FUND:6092fabb6a34676c,03070,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03088,HKEX-FUND:4cb9813cf2e2062a,03088,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03110,HKEX-FUND:d97f9f1ac95fd100,03110,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03115,HKEX-FUND:af3b8f9caca5dc81,03115,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03167,HKEX-FUND:26eb99fd1d1ecf09,03167,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03174,HKEX-FUND:684d20245a533ef1,03174,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03200,HKEX-ISSUER:ce69217b0566b01c,03200,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03268,HKEX-ISSUER:293dea15dab05835,03268,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03288,HKEX-ISSUER:6447dc75aa674148,03288,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03296,HKEX-ISSUER:d083e67f13de9353,03296,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03306,HKEX-ISSUER:4d2963dade99af07,03306,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03311,HKEX-ISSUER:50301a1d1ce39334,03311,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03317,HKEX-ISSUER:f3ff5d43d40d3af4,03317,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03320,HKEX-ISSUER:306b0a456f7030dc,03320,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03323,HKEX-ISSUER:babadf31bc5f5806,03323,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03328,HKEX-ISSUER:afa1029afc983ea7,03328,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03330,HKEX-ISSUER:8a06e62d158aaced,03330,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03339,HKEX-ISSUER:54f54b40ba2309c4,03339,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03347,HKEX-ISSUER:fbb94d646e60fc8f,03347,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03360,HKEX-ISSUER:6a6b1b8144ae3e47,03360,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03369,HKEX-ISSUER:cf7cf73c087e09bb,03369,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03380,HKEX-ISSUER:637ff7d0a469890a,03380,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03393,HKEX-ISSUER:6267ce0bbd5b4058,03393,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03396,HKEX-ISSUER:aff8bbccb3d8cee0,03396,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03403,HKEX-FUND:2f9dda876790cea5,03403,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03406,HKEX-FUND:2f2cf5d46b123d39,03406,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03423,HKEX-FUND:bf1ba0804db86de7,03423,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03431,HKEX-FUND:1b2e107d996e26d7,03431,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03432,HKEX-FUND:f1130e961d7b9f47,03432,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03437,HKEX-FUND:26e3a8fef6b90bc8,03437,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03441,HKEX-FUND:8a9420086d6efaf9,03441,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03442,HKEX-FUND:37215109b3e96394,03442,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03443,HKEX-FUND:f04e50cce4eea2d9,03443,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03469,HKEX-FUND:a69d81546465ae37,03469,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03477,HKEX-FUND:acb8d3e30c0705ae,03477,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03483,HKEX-FUND:955401da53d53118,03483,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03489,HKEX-FUND:f19cdf0745648b56,03489,CONFIRMED,HKEX_SECURITY_MASTER_ISIN_CONFIRMED
HKEX:03606,HKEX-ISSUER:d8fe51617ad05967,03606,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03613,HKEX-ISSUER:e99d2fe77cea96a7,03613,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03618,HKEX-ISSUER:cacbe375d0fc63dc,03618,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03633,HKEX-ISSUER:8c292ea42f65f72f,03633,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03668,HKEX-ISSUER:0bb99c396fc3f7c7,03668,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03677,HKEX-ISSUER:86633295b7ee5e06,03677,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03678,HKEX-ISSUER:08b1da644e95246c,03678,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03690,HKEX-ISSUER:5e3110502e3aa8a7,03690,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03692,HKEX-ISSUER:b623435c9915000b,03692,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03696,HKEX-ISSUER:c10724cf46cc7ea6,03696,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03698,HKEX-ISSUER:bfa1752bc8c3fc80,03698,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03738,HKEX-ISSUER:a06052f2a6c2eae1,03738,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03750,HKEX-ISSUER:6ff83f4462f25751,03750,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03759,HKEX-ISSUER:454f15b50bc43d37,03759,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03800,HKEX-ISSUER:637fc096ade05449,03800,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03808,HKEX-ISSUER:6af63d5e3ca1cbd1,03808,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03858,HKEX-ISSUER:fa7b84cc1738a9da,03858,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03866,HKEX-ISSUER:cae3cf301057b79b,03866,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03868,HKEX-ISSUER:81f6a64fccd7710f,03868,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03877,HKEX-ISSUER:2d33d297f2927dc7,03877,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03881,HKEX-ISSUER:e541b36256e23be4,03881,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03888,HKEX-ISSUER:4907ad08635ecedc,03888,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03896,HKEX-ISSUER:92781a684c3dbcf7,03896,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03898,HKEX-ISSUER:a014088749ebd65c,03898,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03899,HKEX-ISSUER:0a74b65a8fe324c8,03899,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03900,HKEX-ISSUER:8d10691ff35bfa2e,03900,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03908,HKEX-ISSUER:f562281125a3a546,03908,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03918,HKEX-ISSUER:9f9b4e211620b688,03918,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03931,HKEX-ISSUER:ef883f2ade09fff4,03931,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03933,HKEX-ISSUER:59d71873bcbd3c69,03933,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03939,HKEX-ISSUER:06f1b5d5048dc137,03939,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03958,HKEX-ISSUER:f710109f0a7b476a,03958,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03968,HKEX-ISSUER:be2081e2070cd099,03968,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03969,HKEX-ISSUER:7cff8bb0546d9629,03969,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03986,HKEX-ISSUER:27fa3106fe3ec126,03986,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03988,HKEX-ISSUER:2c333148d7addba4,03988,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03993,HKEX-ISSUER:22bb8c92484168a7,03993,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03996,HKEX-ISSUER:44890a9642632a81,03996,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:03998,HKEX-ISSUER:546f0945d0b5924c,03998,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06030,HKEX-ISSUER:3a8185f37d8c1130,06030,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06031,HKEX-ISSUER:d1c1606a717a86ff,06031,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06049,HKEX-ISSUER:b64971f273b8ad73,06049,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06055,HKEX-ISSUER:a819862dac12118b,06055,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06060,HKEX-ISSUER:78a94725a21ff7b9,06060,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06066,HKEX-ISSUER:205d0a34fea30468,06066,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06067,HKEX-ISSUER:6bae08933bd146dd,06067,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06069,HKEX-ISSUER:18183f058804e828,06069,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06078,HKEX-ISSUER:4b23377994b11759,06078,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06082,HKEX-ISSUER:2182b437ddca6ecc,06082,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06088,HKEX-ISSUER:73731de18c84290b,06088,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06090,HKEX-ISSUER:5cc4406c07401bd4,06090,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06098,HKEX-ISSUER:0e225c6a82ff51bf,06098,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06099,HKEX-ISSUER:78c10bc7bfa78526,06099,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06110,HKEX-ISSUER:5b6c0872a27b68bb,06110,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06127,HKEX-ISSUER:ea9c04350e3a52f2,06127,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06160,HKEX-ISSUER:b23c3f919498cb98,06160,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06166,HKEX-ISSUER:aa2a9bd680b3e431,06166,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06168,HKEX-ISSUER:ca2919ac5eda9efe,06168,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06178,HKEX-ISSUER:f49b6b2f3b87523a,06178,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06181,HKEX-ISSUER:b8c5cf34b374bdda,06181,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06185,HKEX-ISSUER:6e9b02957081567c,06185,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06186,HKEX-ISSUER:2246874aaaecf7cc,06186,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06196,HKEX-ISSUER:fd815992144ef7b0,06196,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06198,HKEX-ISSUER:1057e7b717272e53,06198,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06600,HKEX-ISSUER:e853a5683334121f,06600,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06603,HKEX-ISSUER:544589b0c1553815,06603,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06613,HKEX-ISSUER:b2e868932a45e8fa,06613,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06618,HKEX-ISSUER:503995ae8ea0551c,06618,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06651,HKEX-ISSUER:1f32e63a6af6f6b4,06651,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06655,HKEX-ISSUER:e9c81ccf6b8ff574,06655,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06666,HKEX-ISSUER:2c5f7fdc7b9ecda1,06666,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06680,HKEX-ISSUER:548ba18e4e9e8c84,06680,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06681,HKEX-ISSUER:1d35d5090e602fbd,06681,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06682,HKEX-ISSUER:d58d0403280bedd7,06682,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06683,HKEX-ISSUER:70855afb2b50d814,06683,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06687,HKEX-ISSUER:01b731816acf7762,06687,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06690,HKEX-ISSUER:5105f21f9a5eaa6d,06690,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06693,HKEX-ISSUER:a369791bb373c240,06693,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06699,HKEX-ISSUER:f3db53a4c1d8e5a2,06699,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06745,HKEX-ISSUER:aa954b4be9e5b1d6,06745,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06806,HKEX-ISSUER:cdab2c771ba3e171,06806,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06808,HKEX-ISSUER:e298dfc2c2b84f6c,06808,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06809,HKEX-ISSUER:bb7d6d66b3ba56ba,06809,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06818,HKEX-ISSUER:c3b4c772e378ee67,06818,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06821,HKEX-ISSUER:928eeea5156a1b9f,06821,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06826,HKEX-ISSUER:5cfa016d582f81de,06826,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06855,HKEX-ISSUER:2454a897e2251855,06855,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06862,HKEX-ISSUER:0fb2c56b1617475f,06862,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06865,HKEX-ISSUER:b49885d08b2ad32f,06865,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06869,HKEX-ISSUER:67a490cfad252b66,06869,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06881,HKEX-ISSUER:45434f8460d61f85,06881,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06886,HKEX-ISSUER:10089ead5193c763,06886,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06936,HKEX-ISSUER:02e809a44c49ea4b,06936,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06955,HKEX-ISSUER:4f817c66c26308cb,06955,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06963,HKEX-ISSUER:a525ab8282a0d79e,06963,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06969,HKEX-ISSUER:08897ff44b68e63e,06969,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06979,HKEX-ISSUER:9361580035a7f657,06979,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06990,HKEX-ISSUER:d9887b3728661358,06990,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:06993,HKEX-ISSUER:df33d1b19d966334,06993,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:07618,HKEX-ISSUER:d65338aaf8152da2,07618,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09606,HKEX-ISSUER:2377a541b899b6d4,09606,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09611,HKEX-ISSUER:6c0d8d2820d249bd,09611,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09626,HKEX-ISSUER:e28e0efd9a394e4e,09626,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09633,HKEX-ISSUER:53162ca7497395a0,09633,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09636,HKEX-ISSUER:0bacbe556963baad,09636,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09658,HKEX-ISSUER:662bedb98dae831e,09658,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09660,HKEX-ISSUER:78e914133ed572ff,09660,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09678,HKEX-ISSUER:2475ca56cc4b6e41,09678,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09688,HKEX-ISSUER:9711946b47b249e7,09688,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09690,HKEX-ISSUER:7bdb2aaacf1c7606,09690,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
