as_of_date,overall_rank,research_priority,security_id,stock_code_5d,official_security_name_en,official_issuer_name_en,primary_sleeve,sleeves,sleeve_count,screening_basis,aggregate_score,normalized_primary_score,best_sleeve_score,cross_sleeve_bonus,investability_status,factor_record_quality,confidence_grade,profile,source_profile,profile_basis,profile_override_applied,latest_close,latest_quote_currency,avg_turnover_hkd_20d,return_20d,return_60d,return_120d,return_250d,volatility_60d,max_drawdown_120d,roe,roa,operating_margin,revenue_yoy,net_income_yoy,earnings_yield,pe_ratio,dividend_yield_365d,corporate_action_count_365d,a_share_class_exists,h_share_flag,wvr_flag,dual_counter_flag,secondary_listing_flag,biotech_chapter18a_flag,next_workflow,authority,trade_authority
2026-07-21,28,B_WATCH_OR_TRIGGER,HKEX:00551,00551,YUE YUEN IND,Yue Yuen Industrial (Holdings) Ltd.,HIGH_DIVIDEND_VALUE,HIGH_DIVIDEND_VALUE,1,FORMAL_SLEEVE_ONLY,1.169378636230806,0.95,0.8775145449232241,0.0,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,13.649999618530273,HKD,36221971.59347429,0.05242863049356283,-0.03896966822003356,-0.15993070529477893,0.2291784910068031,0.2757814678355063,-0.31275300156292496,,0.05061701616991863,0.05591809301395506,-0.040224414222366445,-0.05044136741950944,0.12234746715544724,8.173442599587787,0.09523809789966675,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,29,B_WATCH_OR_TRIGGER,HKEX:09636,09636,JF SMARTINVEST,JF SmartInvest Holdings Ltd,QUALITY_COMPOUNDER,QUALITY_COMPOUNDER,1,FORMAL_SLEEVE_ONLY,1.1684944470512062,0.9555555555555556,0.8517555659826027,0.0,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,32.220001220703125,HKD,92918378.63473873,0.15071432931082596,0.05817959428564379,-0.44781285307327134,-0.26870508726632303,0.715938786213614,-0.5694420482602442,,0.17814191894674677,0.3087994006040605,0.48748517987533324,2.3845244433021864,0.06362507518102643,15.717073766196648,0.02700186117438683,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,30,B_WATCH_OR_TRIGGER,HKEX:00006,00006,POWER ASSETS,Power Assets Holdings Ltd.,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY|TREND_LIQUIDITY,2,FORMAL_SLEEVE_ONLY,1.1588664621761622,0.925,0.8754658487046486,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,58.29999923706055,HKD,167719701.31223163,0.030035349978264403,-0.057862186701162166,0.0599050807981103,0.21896670703569665,0.178218445594973,-0.1316834608014461,,0.06342232392575642,0.543450064850843,-0.18171862554063267,-0.005992977501092733,0.045393389959389505,22.02963913676935,0.04837049806009883,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,31,B_WATCH_OR_TRIGGER,HKEX:01836,01836,STELLA HOLDINGS,Stella International Holdings Ltd.,HIGH_DIVIDEND_VALUE,HIGH_DIVIDEND_VALUE|DEFENSIVE_STABILITY,2,FORMAL_SLEEVE_ONLY,1.1568906415115503,0.925,0.8675625660462014,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,14.0,HKD,14604276.529135847,0.12994347151450336,-0.01877644629916575,0.02493807285532479,0.06712375419478489,0.248139345564685,-0.1490686694609401,,0.09582084535836206,0.09401383358053593,-0.006303799250979458,-0.2112005782565215,0.08309045714285714,12.035076402103595,0.10357142857142858,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,32,B_WATCH_OR_TRIGGER,HKEX:02378,02378,PRU,Prudential plc,QUALITY_COMPOUNDER,QUALITY_COMPOUNDER,1,FORMAL_SLEEVE_ONLY,1.154816919191919,0.9444444444444444,0.8414898989898988,0.0,ELIGIBLE_CORE,VALID,A,INSURANCE,INSURANCE,OFFICIAL_NAME_INSURANCE,False,109.5,HKD,10582184.346648026,0.05086375438562074,-0.07594936708860756,-0.1059652610269276,0.1430886125631412,0.3267774345685607,-0.24589808435387694,0.18623595505617976,0.018746907325808807,,,0.7022663915009193,0.0989809095890411,10.102958279044925,0.018997589041095893,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,33,B_WATCH_OR_TRIGGER,HKEX:06990,06990,SKB BIO,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.  - H Shares",RECOVERY_WATCH,RECOVERY_WATCH|TREND_LIQUIDITY,2,FORMAL_SLEEVE_ONLY,1.1539236172377134,0.9166666666666666,0.8890278022841879,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,496.79998779296875,HKD,758624496.3139023,0.2660550344555439,0.0072992203909887365,0.1229656298530899,0.4492415562541008,0.6053708718834209,-0.26819923371647514,,-0.06378360686944826,-0.16989095786036387,0.06460015157432952,,,,0.0,0,True,True,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,34,B_WATCH_OR_TRIGGER,HKEX:06066,06066,CSC,"CSC Financial Co., Ltd.  - H Shares",QUALITY_COMPOUNDER,QUALITY_COMPOUNDER|TREND_LIQUIDITY|RECOVERY_WATCH,3,FORMAL_SLEEVE_ONLY,1.1484577228327228,0.9111111111111111,0.8293864468864467,0.03,ELIGIBLE_CORE,VALID,A,SECURITIES_AND_BROKERAGE,GENERAL_NON_FINANCIAL,OFFICIAL_NAME_SECURITIES,True,11.729999542236328,HKD,156615242.28234917,-0.07238342362410122,0.08151857222408476,-0.04795292939292839,0.035186488151547124,0.4183225417717779,-0.20356038273059662,0.028905840593764234,0.0047041331584314824,,,0.9902937757158305,0.037510657900342415,26.659089868718926,0.032566071177115456,2,True,True,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,35,B_WATCH_OR_TRIGGER,HKEX:02356,02356,DAHSING BANKING,Dah Sing Banking Group Ltd.,HIGH_DIVIDEND_VALUE,HIGH_DIVIDEND_VALUE|QUALITY_COMPOUNDER|DEFENSIVE_STABILITY|TREND_LIQUIDITY,4,FORMAL_SLEEVE_ONLY,1.1482067772931714,0.8875,0.8628271091726863,0.045,ELIGIBLE_CORE,VALID,A,BANK,BANK,OFFICIAL_NAME_BANK,False,12.600000381469727,HKD,9747746.355335236,0.019417534907683054,0.04436227860952768,0.22969989571982175,0.36240956107856737,0.2559731347471008,-0.16236160607003847,0.06966432413564798,0.00959947243911782,,,0.17203732913120962,0.12616405967239927,7.926187557665985,0.06349206156981752,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,36,B_WATCH_OR_TRIGGER,HKEX:01883,01883,CITIC TELECOM,CITIC Telecom International Holdings Ltd.,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY|HIGH_DIVIDEND_VALUE,2,FORMAL_SLEEVE_ONLY,1.1408477870639406,0.9125,0.8533911482557628,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,2.609999895095825,HKD,9971736.499615204,0.03162052356155143,-0.02923538250827029,0.09502253436370434,0.11293595689014069,0.1455242405169082,-0.12099641320027821,,0.054159062812739155,0.1348385073690812,-0.025253881764699893,-0.013924350454090018,0.08616926783123216,11.605065531699328,0.07279693779184011,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,37,B_WATCH_OR_TRIGGER,HKEX:03998,03998,BOSIDENG,Bosideng International Holdings Ltd.,RECOVERY_WATCH,RECOVERY_WATCH|TREND_LIQUIDITY,2,FORMAL_SLEEVE_ONLY,1.1355251985031782,0.9,0.8821007940127135,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,4.940000057220459,HKD,159798591.65361053,0.2831169297631233,0.15690868367370991,0.08810574861859011,0.2332821009933821,0.360582149890711,-0.26814514384619537,,,0.16990395443901288,0.014028646562158187,0.05281677049972644,0.02095141676136646,47.729469151888495,0.05728744872914695,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,38,B_WATCH_OR_TRIGGER,HKEX:00363,00363,SHANGHAI IND H,Shanghai Industrial Holdings Ltd.,HIGH_DIVIDEND_VALUE,HIGH_DIVIDEND_VALUE|DEFENSIVE_STABILITY,2,FORMAL_SLEEVE_ONLY,1.1311308129881514,0.9,0.8645232519526063,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,13.430000305175781,HKD,12251458.920903826,0.050039120033744666,-0.027035758624808892,-0.04095415499161792,0.014300739990493971,0.21636870069106606,-0.1903624398470678,,0.012244168729100315,0.3128211420446924,-0.29737931473983337,-0.29831312008089705,0.12495776037720908,8.002704249670506,0.08339538157481378,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,39,B_WATCH_OR_TRIGGER,HKEX:02269,02269,WUXI BIO,WuXi Biologics (Cayman) Inc.,RECOVERY_WATCH,RECOVERY_WATCH|TREND_LIQUIDITY|QUALITY_COMPOUNDER,3,FORMAL_SLEEVE_ONLY,1.1309887841111097,0.8833333333333333,0.8706218031111054,0.03,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,38.08000183105469,HKD,1304832920.387436,0.2387769067855634,0.08737867884900719,0.026415185909433037,0.42355147031980134,0.4693850727455658,-0.2874280099453037,,0.07705799628232139,0.33960348265889456,0.16677831995948034,0.46252220968445035,0.032037813585530754,31.213116254962863,0.0,0,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,40,B_WATCH_OR_TRIGGER,HKEX:06181,06181,LAOPU GOLD,"Laopu Gold Co., Ltd.  - H Shares",QUALITY_COMPOUNDER,QUALITY_COMPOUNDER,1,FORMAL_SLEEVE_ONLY,1.1297333887317667,0.9222222222222223,0.8300446660381777,0.0,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,359.20001220703125,HKD,450348143.9985153,-0.17387299380959198,-0.3887441307519981,-0.4709778346969392,-0.5734655780005112,0.5451159715202741,-0.582615036623112,,0.22905214594991852,0.23891012125179245,2.210039550599843,2.3045388451340227,0.07892538707281552,12.67019443411045,0.06728841642151503,2,False,True,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,41,B_WATCH_OR_TRIGGER,HKEX:01114,01114,BRILLIANCE CHI,Brilliance China Automotive Holdings Ltd.,HIGH_DIVIDEND_VALUE,HIGH_DIVIDEND_VALUE,1,FORMAL_SLEEVE_ONLY,1.1291834302256936,0.9125,0.866733720902774,0.0,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,1.9900000095367432,HKD,34126061.8025166,-0.0657277452498739,-0.31379312272587734,-0.5466970227655534,-0.20882284664775108,0.4972956861579989,-0.5649202677196332,,0.0842100236631114,-0.26592363963104165,0.07844616857171283,-0.3596781761163468,0.19777386839893538,5.056279720346427,0.4020100483246902,1,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,42,B_WATCH_OR_TRIGGER,HKEX:00008,00008,PCCW,PCCW Ltd.,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY|TREND_LIQUIDITY,2,FORMAL_SLEEVE_ONLY,1.127940631270033,0.9,0.8517625250801328,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,5.71999979019165,HKD,36641497.24541464,0.039999961853027344,-0.015147927614408085,0.10659572326723765,0.09612578302798669,0.20598344824422826,-0.11429291814359521,,-0.0024001745581496837,0.14550829772433668,0.045346739953097126,,,,0.06687063182342953,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,43,B_WATCH_OR_TRIGGER,HKEX:01398,01398,ICBC,Industrial and Commercial Bank of China Ltd.  - H Shares,TREND_LIQUIDITY,TREND_LIQUIDITY|DEFENSIVE_STABILITY|RECOVERY_WATCH,3,FORMAL_SLEEVE_ONLY,1.1277818342433252,0.8777777777777778,0.88001622586219,0.03,ELIGIBLE_CORE,VALID,A,BANK,BANK,OFFICIAL_NAME_BANK,False,7.0,HKD,1239314179.4169784,0.01744184354113676,0.009689468881581842,0.1409011432121574,0.19433387051004014,0.24551210162266354,-0.11080328769323544,0.01996001156170486,0.001558848340252623,,,0.03309330291363666,0.03428571428571429,29.166666666666664,0.05002285714285715,2,True,True,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,44,B_WATCH_OR_TRIGGER,HKEX:03968,03968,CM BANK,"China Merchants Bank Co., Ltd.  - H Shares",DEFENSIVE_STABILITY,DEFENSIVE_STABILITY|TREND_LIQUIDITY|RECOVERY_WATCH,3,FORMAL_SLEEVE_ONLY,1.1171479776141175,0.875,0.8485919104564703,0.03,ELIGIBLE_CORE,VALID,A,BANK,BANK,OFFICIAL_NAME_BANK,False,48.18000030517578,HKD,668775384.7748064,0.059330786597749485,-0.028495849409563845,0.056163195431657265,-0.011278384427324872,0.21951841798286384,-0.1295033752440624,0.02932933514646459,0.002806995270703889,,,0.015179960306817675,0.03092569511337125,32.33557067461462,0.04715371493586194,2,True,True,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,45,B_WATCH_OR_TRIGGER,HKEX:03988,03988,BANK OF CHINA,Bank of China Ltd.  - H Shares,TREND_LIQUIDITY,TREND_LIQUIDITY|RECOVERY_WATCH|DEFENSIVE_STABILITY,3,FORMAL_SLEEVE_ONLY,1.1162043510362227,0.8666666666666667,0.8781507374782239,0.03,ELIGIBLE_CORE,VALID,A,BANK,BANK,OFFICIAL_NAME_BANK,False,5.230000019073486,HKD,1313330970.0941746,0.02000162372883474,0.05193909131478569,0.2025523732420187,0.1715223460300801,0.24585761111229604,-0.10601604798211761,0.017437091484149556,0.0014302853521691574,,,0.04170038996394676,0.034416825878308056,29.05555566151937,0.04886309733613965,2,True,True,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,46,B_WATCH_OR_TRIGGER,HKEX:01038,01038,CKI HOLDINGS,CK Infrastructure Holdings Ltd.,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY|TREND_LIQUIDITY,2,FORMAL_SLEEVE_ONLY,1.1150823495588715,0.8875,0.8503293982354869,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,61.45000076293945,HKD,90769225.71848583,0.0567497704293598,-0.04541482050804946,0.05043989853175446,0.2548025826481366,0.18333939144270398,-0.1390515623791373,,0.04971069757370897,0.14395654142145767,-0.13696592187292955,-0.006613775940659927,0.04821092861217218,20.742184993871334,0.042473555209035785,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,47,B_WATCH_OR_TRIGGER,HKEX:03939,03939,WANGUO GOLD GP,Wanguo Gold Group Ltd.,QUALITY_COMPOUNDER,QUALITY_COMPOUNDER,1,FORMAL_SLEEVE_ONLY,1.1066383565945923,0.9,0.8265534263783691,0.0,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,9.529999732971191,HKD,255957689.74262056,0.07562077903569753,-0.2450112629586355,-0.2815792829947824,0.26693067476740606,0.793600733185388,-0.5865352377982067,,0.2171056911402822,0.665636467164368,0.6854690409962672,1.3549233108842058,0.03257082987380377,30.702318727355642,0.01707765000631947,3,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,48,B_WATCH_OR_TRIGGER,HKEX:01999,01999,MAN WAH HLDGS,Man Wah Holdings Ltd.,HIGH_DIVIDEND_VALUE,HIGH_DIVIDEND_VALUE,1,FORMAL_SLEEVE_ONLY,1.0895041316147482,0.875,0.8580165264589927,0.0,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,3.140000104904175,HKD,24188044.97998016,0.010204975473020239,-0.23396775992142682,-0.29417988062579814,-0.24828548372606507,0.3341594483413714,-0.41372551152348214,,,0.14882118710299444,-0.07001168302432903,-0.15927225781170862,0.1314301962459948,7.608601589001081,0.0764331184655563,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,49,B_WATCH_OR_TRIGGER,HKEX:00788,00788,CHINA TOWER,China Tower Corporation Ltd.  - H Shares,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY|HIGH_DIVIDEND_VALUE,2,FORMAL_SLEEVE_ONLY,1.089114804639428,0.8625,0.8464592185577116,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,9.529999732971191,HKD,126994032.15515837,0.013829799969847567,-0.120369406982343,-0.14180507337391168,-0.10795109291273575,0.1882068993965102,-0.20664240550492197,,0.03455355206355715,0.172889424465447,0.026991367671726163,0.08397800354180252,0.06981112472629396,14.324364546777682,0.0543286479021316,2,False,True,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,50,B_WATCH_OR_TRIGGER,HKEX:06127,06127,JOINN,"JOINN Laboratories (China) Co., Ltd.  - H Shares",RECOVERY_WATCH,RECOVERY_WATCH,1,FORMAL_SLEEVE_ONLY,1.0805089312252614,0.8666666666666667,0.8553690582343788,0.0,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,23.600000381469727,HKD,306733313.7302203,0.4030916058061418,0.03426261125376495,-0.04465696257018936,0.14918064715124668,0.8210965484751203,-0.38966587434466127,,0.023748115995046823,0.7694152603287746,0.10022300617947333,4.796682829806433,0.013559321814725814,73.7500011920929,0.005841525329306565,1,True,True,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,51,B_WATCH_OR_TRIGGER,HKEX:02666,02666,UNI MEDICAL,Genertec Universal Medical Group Co. Ltd.,HIGH_DIVIDEND_VALUE,HIGH_DIVIDEND_VALUE|DEFENSIVE_STABILITY|QUALITY_COMPOUNDER,3,FORMAL_SLEEVE_ONLY,1.0790970891151432,0.8375,0.8463883564605731,0.03,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,4.78000020980835,HKD,24991346.816060495,0.06840718086004949,-0.12354389005411981,-0.17394713020748998,-0.15088814484353874,0.2080037689455643,-0.2532733226545666,,0.025579017464240943,0.2073417768459315,0.09338993675478835,0.061534940494354595,0.23640166326379855,4.230088681246327,0.07531380422563494,1,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,52,B_WATCH_OR_TRIGGER,HKEX:01368,01368,XTEP INT'L,Xtep International Holdings Ltd.,HIGH_DIVIDEND_VALUE,HIGH_DIVIDEND_VALUE|QUALITY_COMPOUNDER,2,FORMAL_SLEEVE_ONLY,1.0775444435589085,0.85,0.850177774235635,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,3.7100000381469727,HKD,39974763.14535713,-0.05115090621314533,-0.15527126385541135,-0.2747931411561576,-0.27077179251446826,0.2907673418116601,-0.3234328167732773,,0.0811634454267846,0.14266071169378802,0.04226667281421781,0.1075329335708437,0.1384097020808865,7.2249270460505794,0.07412398845617096,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,53,B_WATCH_OR_TRIGGER,HKEX:01070,01070,TCL ELECTRONICS,TCL Electronics Holdings Ltd.,RECOVERY_WATCH,RECOVERY_WATCH|TREND_LIQUIDITY,2,FORMAL_SLEEVE_ONLY,1.0773892143244495,0.85,0.8495568572977984,0.015,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,14.789999961853027,HKD,148690548.5689589,0.17416834620177735,0.09706376803289962,0.41137403492933555,0.5447098571572286,0.5310895525788554,-0.17931035082689573,,0.02719964043854202,0.034375786767078684,0.12521748987451797,0.3832508838718123,0.0631521165929048,15.83478201445351,0.033671399681167134,1,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,54,B_WATCH_OR_TRIGGER,HKEX:00019,00019,SWIRE PACIFIC A,Swire Pacific Ltd. 'A',TREND_LIQUIDITY,TREND_LIQUIDITY|DEFENSIVE_STABILITY|RECOVERY_WATCH,3,FORMAL_SLEEVE_ONLY,1.075731383173656,0.8333333333333334,0.8495921993612902,0.03,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,87.8499984741211,HKD,74949661.01862869,0.07857583506044596,0.03352939381318931,0.23881951315762429,0.33116660537616904,0.23541865924621305,-0.11519473202662411,,0.006166918199125549,0.049233422131827076,0.07647599896723367,-0.3368201465258258,0.022310613933332897,44.82171593252135,0.04325554998295653,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,55,B_WATCH_OR_TRIGGER,HKEX:00293,00293,CATHAY PAC AIR,Cathay Pacific Airways Ltd.,TREND_LIQUIDITY,TREND_LIQUIDITY|RECOVERY_WATCH|QUALITY_COMPOUNDER|DEFENSIVE_STABILITY|HIGH_DIVIDEND_VALUE,5,FORMAL_SLEEVE_ONLY,1.0692766739737334,0.8,0.8371066958949334,0.06,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,13.210000038146973,HKD,189244796.42037186,0.10636520120571924,0.1045150498338685,0.11738960891453631,0.20711108268234257,0.31062873321394846,-0.156914253438461,,0.061157519584752414,0.13585792144333772,0.08115678536005144,0.0993203202474231,0.11315890201993417,8.837130637975253,0.06358819058094649,2,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
2026-07-21,56,B_WATCH_OR_TRIGGER,HKEX:02400,02400,XD INC,XD Inc.,QUALITY_COMPOUNDER,QUALITY_COMPOUNDER,1,FORMAL_SLEEVE_ONLY,1.0685179331205001,0.8666666666666667,0.8074050658153341,0.0,ELIGIBLE_CORE,VALID,A,GENERAL_NON_FINANCIAL,GENERAL_NON_FINANCIAL,DEFAULT_GENERAL_NON_FINANCIAL,False,43.619998931884766,HKD,175998365.67842752,-0.04759826073123086,-0.31198741510944994,-0.4547500133514404,-0.12934131216757505,0.47835745686376235,-0.5405228877672885,,0.29413424726662024,0.29146149747585726,0.1499632789164318,0.8918265498502829,0.07313159280405705,13.673980856390207,0.0,0,False,False,False,False,False,False,FMDL-5F_PUBLIC_EQUITY_RESEARCH_ADAPTER,HK_FACTOR_AND_RESEARCH_PRIORITY_SCREEN_ONLY,NONE
