as_of_date,security_id,stock_code_5d,official_security_name_en,official_issuer_name_en,profile,investability_status,factor_record_quality,confidence_grade,sleeve_id,sleeve_route,sleeve_rank,sleeve_population,sleeve_rank_percentile,sleeve_score,component_count,component_weight,component_score_json,avg_turnover_hkd_20d,return_20d,return_60d,return_120d,dividend_yield_365d,earnings_yield,roe,wvr_flag,h_share_flag,a_share_class_exists,dual_counter_flag,biotech_chapter18a_flag,secondary_listing_flag,corporate_action_count_365d
2026-07-21,HKEX:00440,00440,DAH SING,Dah Sing Financial Holdings Ltd.,BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,38,80,0.5375,0.7889140193171642,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.09782608695652174, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.84472049689441, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8229813664596274, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9779527559055118, ""weight"": 0.2}, ""roe"": {""percentile"": 0.7727272727272727, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.8699059561128527, ""weight"": 0.25}}",9465119.45136242,0.09984481700948455,0.06486717681053533,0.1889963708310478,0.06067732766284393,0.13701243972908472,0.04424750358029646,False,False,False,False,False,False,2
2026-07-21,HKEX:01919,01919,COSCO SHIP HOLD,"COSCO SHIPPING Holdings Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,39,80,0.525,0.7888642627057981,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7624223602484472, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.9409937888198758, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7717391304347826, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9118110236220472, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.6818181818181818, ""weight"": 0.25}}",216313669.0075973,0.10922505693013296,0.07482487827819573,0.15892073376585225,0.07439015434892311,0.025282768246921324,,False,True,True,False,False,False,2
2026-07-21,HKEX:01128,01128,WYNN MACAU,"Wynn Macau, Ltd.",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,40,80,0.5125,0.7881600588523612,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.2996894409937888, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.953416149068323, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8478260869565217, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9307086614173228, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.7962382445141066, ""weight"": 0.25}}",27415934.08472662,0.04061896229168127,-0.01735635274212255,-0.025901082322729696,0.0758364296136077,0.05204427398587463,,False,False,False,False,False,False,2
2026-07-21,HKEX:00811,00811,XINHUA WINSHARE,"Xinhua Winshare Publishing and Media Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,41,80,0.5,0.7881283424015572,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.06832298136645963, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.9347826086956522, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8881987577639752, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8692913385826772, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9247648902821317, ""weight"": 0.25}}",6077455.764928055,0.05617977768886351,-0.06383664587182525,-0.06560794456791419,0.07331234340068506,0.022340426438531527,,False,True,True,False,False,False,2
2026-07-21,HKEX:00874,00874,BAIYUNSHAN PH,Guangzhou Baiyunshan Pharmaceutical Holdings Co. Ltd. - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,42,80,0.4875,0.7873322698886777,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.17546583850931677, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8400621118012422, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.9922360248447205, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.7543307086614173, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9655172413793104, ""weight"": 0.25}}",15851883.87266941,0.0785375634028751,-0.02583592759473763,-0.11382498126459795,0.06001883124191502,0.06886377771402655,,False,True,True,False,False,False,2
2026-07-21,HKEX:02356,02356,DAHSING BANKING,Dah Sing Banking Group Ltd.,BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,43,80,0.475,0.7870812597076039,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.10559006211180125, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8649068322981367, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8462732919254659, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9354330708661417, ""weight"": 0.2}, ""roe"": {""percentile"": 0.8181818181818182, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.8401253918495298, ""weight"": 0.25}}",9747746.355335236,0.019417534907683054,0.04436227860952768,0.22969989571982175,0.06349206156981752,0.12616405967239927,0.06966432413564798,False,False,False,False,False,False,2
2026-07-21,HKEX:01308,01308,SITC,SITC International Holdings Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,44,80,0.4625,0.7868302771420813,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6475155279503105, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.968944099378882, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7220496894409938, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9669291338582677, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.6896551724137931, ""weight"": 0.25}}",121266170.0157651,0.12866954631431993,0.11891426430013907,0.41220554654469743,0.08301051606711672,0.089464528350991,,False,False,False,False,False,False,3
2026-07-21,HKEX:00135,00135,KUNLUN ENERGY,Kunlun Energy Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,45,80,0.45,0.7865483385403627,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.546583850931677, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7422360248447205, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8835403726708074, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.75748031496063, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9357366771159875, ""weight"": 0.25}}",79897967.23860618,0.04354353881340001,-0.07446057848349064,-0.09562920514841866,0.050000001372193306,0.08883453481206371,,False,False,False,False,False,False,2
2026-07-21,HKEX:01972,01972,SWIREPROPERTIES,Swire Properties Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,46,80,0.4375,0.7860317217401115,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.4704968944099379, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7670807453416149, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8788819875776398, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8173228346456692, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9043887147335423, ""weight"": 0.25}}",56826163.038687035,0.08089667691913016,-0.1142172725951488,-0.011302081283059318,0.051848511459742556,,,False,False,False,False,False,False,2
2026-07-21,HKEX:00083,00083,SINO LAND,Sino Land Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,47,80,0.425,0.7858041395883507,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.531055900621118, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.782608695652174, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8385093167701864, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.7968503937007874, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9106583072100314, ""weight"": 0.25}}",71877008.86190811,0.019792652680701295,-0.11019738235219378,-0.0291833894543585,0.053604437741106854,0.014191072488980742,,False,False,False,False,False,False,2
2026-07-21,HKEX:00392,00392,BEIJING ENT,Beijing Enterprises Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,48,80,0.4125,0.7838598813960951,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.4751552795031056, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7577639751552795, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.9145962732919255, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.7700787401574803, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9169278996865203, ""weight"": 0.25}}",58654330.40906801,0.1388489466289533,0.021465663860823936,-0.023400211476544475,0.05116866733441943,0.1269741004224482,,False,False,False,False,False,False,2
2026-07-21,HKEX:00998,00998,CITIC BANK,China CITIC Bank Corporation Ltd.  - H Shares,BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,49,80,0.4,0.7826796463461692,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7142857142857143, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8338509316770186, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8757763975155279, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8614173228346457, ""weight"": 0.2}, ""roe"": {""percentile"": 0.45454545454545453, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.8573667711598746, ""weight"": 0.25}}",175193151.9104975,-0.010958958692185994,-0.09957585365369215,0.03479704491652247,0.059117591745618335,0.04986149729381696,0.023188225208916703,False,True,True,False,False,False,2
2026-07-21,HKEX:01193,01193,CHINA RES GAS,China Resources Gas Group Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,50,80,0.3875,0.7813679229065803,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.5559006211180124, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.843167701863354, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.9192546583850931, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.5984251968503937, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9592476489028213, ""weight"": 0.25}}",85492734.95135197,-0.019362924121478886,-0.13887546612782664,-0.26155838915312823,0.060509554875240866,0.08917140235720351,,False,False,False,False,False,False,2
2026-07-21,HKEX:03328,03328,BANKCOMM,"Bank of Communications Co., Ltd.  - H Shares",BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,51,80,0.375,0.7807630209335459,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7484472049689441, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7562111801242236, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8649068322981367, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9748031496062992, ""weight"": 0.2}, ""roe"": {""percentile"": 0.2727272727272727, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.9075235109717869, ""weight"": 0.25}}",197909267.30965775,0.019761257140759714,0.022582233635293214,0.12530736126014275,0.05116295386945725,0.041782730803966724,0.020097236764377146,False,True,True,False,False,False,2
2026-07-21,HKEX:01398,01398,ICBC,Industrial and Commercial Bank of China Ltd.  - H Shares,BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,52,80,0.3625,0.7804149235587748,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9456521739130435, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7437888198757764, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8354037267080745, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.988976377952756, ""weight"": 0.2}, ""roe"": {""percentile"": 0.22727272727272727, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.8683385579937304, ""weight"": 0.25}}",1239314179.4169784,0.01744184354113676,0.009689468881581842,0.1409011432121574,0.05002285714285715,0.03428571428571429,0.01996001156170486,False,True,True,False,False,False,2
2026-07-21,HKEX:00177,00177,JIANGSU EXPRESS,Jiangsu Expressway Co. Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,53,80,0.35,0.7798659438240282,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.39596273291925466, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7981366459627329, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.6847826086956522, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9637795275590552, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8934169278996865, ""weight"": 0.25}}",37764865.13977633,0.017154397468365223,0.004997104237283834,0.11924949107916638,0.05555555597604688,0.026894841473404124,,False,True,False,False,False,False,1
2026-07-21,HKEX:01088,01088,CHINA SHENHUA,China Shenhua Energy Co. Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,54,80,0.3375,0.7790293697613817,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.8866459627329193, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7748447204968945, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.6816770186335404, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8913385826771654, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.768025078369906, ""weight"": 0.25}}",549979751.0878694,0.040115287428349244,-0.04797703710557344,0.08389888669698808,0.05255933048068293,0.013750581812343341,,False,True,False,False,False,False,2
2026-07-21,HKEX:00934,00934,SINOPEC KANTONS,Sinopec Kantons Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,55,80,0.325,0.7753915828605279,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.059006211180124224, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.889751552795031, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8043478260869565, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.889763779527559, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.945141065830721, ""weight"": 0.25}}",5697776.864014506,0.029972722836263843,-0.016585373296970296,-0.03586800600062279,0.06613756663815104,0.09882851715013401,,False,False,False,False,False,False,2
2026-07-21,HKEX:00267,00267,CITIC,CITIC Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,56,80,0.3125,0.7745327575244999,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7717391304347826, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8152173913043478, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7080745341614907, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8598425196850393, ""weight"": 0.2}, ""roe"": {""percentile"": 0.6, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.8275862068965517, ""weight"": 0.25}}",243349676.1710403,-0.019049824939228355,-0.06539989817619207,0.006312555425454391,0.057065170537186634,0.17413792530790115,0.03924068309390036,False,False,False,False,False,False,2
2026-07-21,HKEX:01044,01044,HENGAN INT'L,Hengan International Group Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,57,80,0.3,0.7738303736719431,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.5496894409937888, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8773291925465838, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7003105590062112, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.7622047244094489, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9153605015673981, ""weight"": 0.25}}",81280746.82162103,0.05609117895544169,-0.061251343819396564,-0.09210864310083344,0.06467709441193555,0.09240663754147987,,False,False,False,False,False,False,2
2026-07-21,HKEX:01876,01876,BUD APAC,Budweiser Brewing Co. APAC Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,58,80,0.2875,0.7734945674404335,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.5885093167701864, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8835403726708074, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7484472049689441, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8220472440944881, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8181818181818182, ""weight"": 0.25}}",93198044.6666966,0.04643965773426184,-0.05116917351330186,-0.06475917335036763,0.06545857766534328,0.038471241300981014,,False,False,False,False,False,False,1
2026-07-21,HKEX:01083,01083,TG SMART ENERGY,Towngas Smart Energy Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,59,80,0.275,0.7722570682779071,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.055900621118012424, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8198757763975155, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.9875776397515528, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.7417322834645669, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9858934169278997, ""weight"": 0.25}}",5407793.908679938,0.07119742223985548,-0.024444220832643526,-0.01890130397902956,0.05740181368113539,0.12142988125325484,,False,False,False,False,False,False,2
2026-07-21,HKEX:00836,00836,CHINA RES POWER,China Resources Power Holdings Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,60,80,0.2625,0.7716945186906494,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.8260869565217391, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8354037267080745, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.7142857142857143, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8551181102362204, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.7398119122257053, ""weight"": 0.25}}",322711588.2250883,0.0444567181019222,0.011835303669722963,0.09727920491587017,0.059222278472689883,0.13289626425367193,,False,False,False,False,False,False,2
2026-07-21,HKEX:00023,00023,BANK OF E ASIA,"Bank of East Asia, Ltd., The",BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,61,80,0.25,0.7707138089100455,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.15372670807453417, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.6739130434782609, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.9316770186335404, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8377952755905512, ""weight"": 0.2}, ""roe"": {""percentile"": 0.7272727272727273, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.95141065830721, ""weight"": 0.25}}",12996151.583738614,0.06867286579499177,-0.003597067513145258,0.02556009091560063,0.04404332008655644,0.07956161513715902,0.033143679412293736,False,False,False,False,False,False,2
2026-07-21,HKEX:01099,01099,SINOPHARM,Sinopharm Group Co. Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,62,80,0.2375,0.7679517557856208,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6149068322981367, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.6832298136645962, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8928571428571429, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.7228346456692913, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9012539184952978, ""weight"": 0.25}}",101965176.83321819,0.12628866628704039,-0.07363752386270206,-0.11257167070846275,0.04519450919270049,0.025743707767993947,,False,True,False,False,False,False,1
2026-07-21,HKEX:01997,01997,WHARF REIC,Wharf Real Estate Investment Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,63,80,0.225,0.7668433928615507,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6304347826086957, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.7779503105590062, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8850931677018633, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.7606299212598425, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8087774294670846, ""weight"": 0.25}}",107866933.34629545,0.1735460044981938,0.03559605197777693,0.015405065210644997,0.05275779279973618,,,False,False,False,False,False,False,2
2026-07-21,HKEX:00636,00636,KLN,KLN Logistics Group Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,64,80,0.2125,0.7645476839885609,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.049689440993788817, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.6847826086956522, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.9829192546583851, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.8141732283464567, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.987460815047022, ""weight"": 0.25}}",5154032.984097767,0.043706295309431153,-0.08288414545841849,-0.14436675402055466,0.045226132242683445,0.11800864736335001,,False,False,False,False,False,False,2
2026-07-21,HKEX:00552,00552,CHINACOMSERVICE,China Communications Services Corporation Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,65,80,0.2,0.7633457704052667,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.3136645962732919, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8524844720496895, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.6863354037267081, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9401574803149606, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.85423197492163, ""weight"": 0.25}}",29093860.031164527,0.022058861340894076,0.032020504640840164,-0.03318339504694001,0.061623500071582744,0.12494004567573885,,False,True,False,False,False,False,1
2026-07-21,HKEX:01513,01513,LIVZON PHARMA,Livzon Pharmaceutical Group Inc.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,66,80,0.1875,0.763247754688971,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.2204968944099379, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8586956521739131, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8990683229813664, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9181102362204724, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.7774294670846394, ""weight"": 0.25}}",20052033.16393404,0.09790795773794203,-0.005522810281371915,-0.04557339272282612,0.06261432981445438,0.024771341679485907,,False,True,True,False,False,False,1
2026-07-21,HKEX:01800,01800,CHINA COMM CONS,China Communications Construction Co. Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,67,80,0.175,0.7620124078338169,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.35093167701863354, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8105590062111802, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.9285714285714286, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.6283464566929133, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.9639498432601881, ""weight"": 0.25}}",32684516.24792571,-0.022085953267419023,-0.13026226063500612,-0.21844646861514228,0.05663020959911715,0.06250000139698389,,False,True,True,False,False,False,2
2026-07-21,HKEX:01963,01963,BCQ,"Bank of Chongqing Co., Ltd.  - H Shares",BANK,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,68,80,0.1625,0.7618907721974987,6,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.29347826086956524, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.8711180124223602, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.8540372670807453, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.9417322834645669, ""weight"": 0.2}, ""roe"": {""percentile"": 0.5, ""weight"": 0.15}, ""volatility_60d"": {""percentile"": 0.841692789968652, ""weight"": 0.25}}",26755743.243522834,0.037691612790322626,-0.01195865416223163,0.08971309584133813,0.06414468276996028,0.06582278401552534,0.025777395053489832,False,True,True,False,False,False,2
2026-07-21,HKEX:01766,01766,CRRC,CRRC Corporation Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,DEFENSIVE_STABILITY,CORE,69,80,0.15,0.7604584132606463,5,0.8500000000000001,"{""avg_turnover_hkd_20d"": {""percentile"": 0.562111801242236, ""weight"": 0.1}, ""dividend_yield_365d"": {""percentile"": 0.781055900621118, ""weight"": 0.15}, ""downside_volatility_60d"": {""percentile"": 0.860248447204969, ""weight"": 0.15}, ""max_drawdown_120d"": {""percentile"": 0.7559055118110236, ""weight"": 0.2}, ""volatility_60d"": {""percentile"": 0.8307210031347962, ""weight"": 0.25}}",86675504.2803371,-0.043564407667239013,-0.04043808549605332,-0.18001071489459397,0.05349875860903341,0.02484472088933784,,False,True,True,False,False,False,2
