as_of_date,overall_rank,research_priority,symbol,name,exchange,board,listing_status,industry_name,primary_sleeve,sleeves,sleeve_count,primary_sleeve_rank,primary_sleeve_rank_percentile,best_sleeve_score,normalized_primary_score,cross_sleeve_bonus,aggregate_score,score_basis,investability_status,factor_record_quality,confidence_grade,event_flag_count,avg_turnover_cny_20d,return_20d,return_60d,return_120d,return_250d,distance_52w_high,volatility_60d,max_drawdown_120d,screen_row_hash,next_workflow,authority,longlist_row_hash
2026-09-14,1,A_IMMEDIATE_RESEARCH,603268.SH,松发股份,SH,SH_MAIN,ACTIVE,,TREND_PERSISTENCE,TREND_PERSISTENCE,1,1,1.0,0.98566999,0.995701,0.0,0.995701,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,1028802604.65,0.0666121112929623,0.3315398760471291,0.6625000000000001,2.6888679245283016,-0.020441905907109592,0.5631075739198727,-0.21068572813181485,ce79f25e1c868c5b36449ba7f1a0bde3bc0d721c61e45309f41522be0558a64f,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,ced8276edb4ab19a86ab3c7c8799622f92bb07a26dd432b394ed272014191aab
2026-09-14,2,A_IMMEDIATE_RESEARCH,601086.SH,国芳集团,SH,SH_MAIN,ACTIVE,,RECOVERY_WATCH,RECOVERY_WATCH|LIQUID_BREAKOUT,2,1,1.0,0.90208025,0.97062408,0.02,0.99062408,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,611750030.05,1.285895806861499,1.5626780626780628,1.2292441140024781,0.5054393305439331,0.0,0.652618911953726,-0.2763157894736842,00727638a93f4f2fd7bb1285e39076253b89c67b35592aedaec676bdc62a222e,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,9945410947fb2ac8a9db326d14667b41aa56ece3f0047713c1dc6be285abcdcc
2026-09-14,3,A_IMMEDIATE_RESEARCH,002936.SZ,郑州银行,SZ,SZ_MAIN,ACTIVE,J 金融业,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,1,1.0,0.94229839,0.98268952,0.0,0.98268952,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,170756145.0,0.011363636363636465,0.03488372093023262,-0.02732240437158473,-0.14832535885167453,-0.1523809523809524,0.1893092771868363,-0.12698412698412698,94222a06ed240f2f0fd882656ffebaf88d669f688fd9aba783c62d7bba0ea4fe,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,cdfbb78cd0d78a9b76d4ce625fb86202c94833d49c6ce7865b46eac9693d0e37
2026-09-14,4,A_IMMEDIATE_RESEARCH,600127.SH,金健米业,SH,SH_MAIN,ACTIVE,,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,1,1.0,0.94031769,0.98209531,0.0,0.98209531,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,2648123962.35,1.193498452012384,1.571687840290381,1.1699846860643186,1.0388489208633094,-0.04192021636240695,0.7077288544543645,-0.32460732984293184,625cd0e1fe9779b070369a179d348dfbb6d161e549385630404af8c624959388,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,01be72c9116702b4fdad1d76394221602e72ccd3ee869fd68c797d7a47c3b3e0
2026-09-14,5,A_IMMEDIATE_RESEARCH,600428.SH,中远海特,SH,SH_MAIN,ACTIVE,,TREND_PERSISTENCE,TREND_PERSISTENCE,1,2,0.975,0.95451651,0.96885495,0.0,0.96885495,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,533797842.05,-0.040609137055837574,0.4336283185840708,0.4765625,0.7260273972602738,-0.06203473945409432,0.5110110382706327,-0.22103004291845496,3840bf04c93d650698fcc98c72978b56ff443fa3956e6a2393d481734e725b45,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,864f9416a022214a09c6946fe37229e5e2e445c5679e5300ccc35e87de489584
2026-09-14,6,A_IMMEDIATE_RESEARCH,600371.SH,万向德农,SH,SH_MAIN,ACTIVE,,RECOVERY_WATCH,RECOVERY_WATCH|LIQUID_BREAKOUT,2,2,0.96666667,0.8967333,0.94568666,0.02,0.96568666,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,705196284.55,0.9202702702702703,1.12089552238806,0.803299492385787,0.5667034178610806,-0.10233733417561586,0.7565004316861336,-0.28767123287671226,dc4deb3c64c700a97c84fd470b7d5754dfb9d37c24999a5e872b065997d29ac4,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,1a85c13d71b529511768d4d5ad15ec35db69cbf62a9e7bd473e99f452fde3105
2026-09-14,7,A_IMMEDIATE_RESEARCH,000598.SZ,兴蓉环境,SZ,SZ_MAIN,ACTIVE,D 水电煤气,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,2,0.975,0.93811058,0.96393317,0.0,0.96393317,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,122208336.1,0.0,0.10681114551083604,0.13672496025437209,0.09494640122511488,-0.037685060565275874,0.18505379575097328,-0.10404624277456642,a1f4ca218d00357c0f22f71956c8d8f18ec56a4df6e8bfad94b0c9bdd4a94420,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,5f05ee0ddf004f5dd80935e59bb59781f9fc951ea8df419cda9b4f8536de6b9e
2026-09-14,8,A_IMMEDIATE_RESEARCH,301122.SZ,采纳股份,SZ,CHINEXT,ACTIVE,C 制造业,TREND_PERSISTENCE,TREND_PERSISTENCE|LIQUID_BREAKOUT,2,4,0.925,0.9412512,0.92987536,0.02,0.94987536,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,244497344.4,0.26741944367942727,0.7006651884700668,0.6023676880222844,1.1315423807318203,-0.017716115261472765,0.7555669672308764,-0.3025894675589177,69e19afd4b2e15ff9497e9d5f8679a865c6514f431ab8cebf45415c55249b365,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,a3cc13300e21dab034e8eda08f4943a92c2d39b2aa7d85bc9ecafeb6c685278e
2026-09-14,9,A_IMMEDIATE_RESEARCH,000518.SZ,四环生物,SZ,SZ_MAIN,ACTIVE,C 制造业,TREND_PERSISTENCE,TREND_PERSISTENCE,1,3,0.95,0.94315017,0.94794505,0.0,0.94794505,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,202961645.5,-0.0418719211822659,0.2232704402515724,0.3321917808219179,0.6839826839826839,-0.14317180616740088,0.5007237687060335,-0.31718061674008813,6b5daf1c25cc58c7670610359e799c3295276a09b9cc4cd35f223b270fd3f50a,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,7d700df369046b41cdcf71ea38d22d542e78064790fb3e6b659c39457438743f
2026-09-14,10,A_IMMEDIATE_RESEARCH,300230.SZ,永利股份,SZ,CHINEXT,ACTIVE,C 制造业,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,3,0.95,0.93669301,0.9460079,0.0,0.9460079,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,33462574.15,0.007025761124121788,0.0,0.002331002331002363,-0.1568627450980392,-0.19324577861163228,0.23024180009688608,-0.18787878787878798,609885c8b8e2b8e78ad92a2bfa5a629989e924526a570f3f3f5b01d1c8011762,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,62b9b23039d576c1b5049299cf0af6b2faef8e89603774d3de9decfa397ecde3
2026-09-14,11,A_IMMEDIATE_RESEARCH,000978.SZ,桂林旅游,SZ,SZ_MAIN,ACTIVE,N 公共环保,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,3,0.95,0.91530939,0.93959282,0.0,0.93959282,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,346247336.3,0.7832512315270936,0.9567567567567568,0.6915887850467288,0.5807860262008733,0.0,0.5086787271537007,-0.38588235294117645,88312ba2b4f7ecadb80561745a4e97a598da4609430f3ba0d084a79b5e17a492,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,01909c550f668d2371ce19e288bfdaee64684e742c1678c22a1d816ecd1b869c
2026-09-14,12,A_IMMEDIATE_RESEARCH,000900.SZ,现代投资,SZ,SZ_MAIN,ACTIVE,G 运输仓储,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,4,0.925,0.93350976,0.92755293,0.0,0.92755293,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,46312107.75,-0.01897018970189701,0.0,-0.039787798408488007,-0.11491442542787278,-0.1502347417840375,0.1822344206582658,-0.1519607843137255,eb9c78c680e954e2b6ad5f931e33eaa80076ca5b9f17e2929c4cc71263bbb595,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,55698aa929b1ba86bac547d8cc87b94e8baadf451ff164852a182a2f43a0e260
2026-09-14,13,A_IMMEDIATE_RESEARCH,688485.SH,九州一轨,SH,STAR,ACTIVE,,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,4,0.925,0.91297466,0.9213924,0.0,0.9213924,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,735611129.65,0.22803295057413875,0.3614224436142246,3.2927574171029663,6.342537313432835,-0.030162641695416492,1.0743759565421513,-0.38383838383838376,33fb6687663fd0bfe6055c50e315197b50646206eb2475d2ac28446eb68ab979,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,6458e0bffe4da0bd4199af099a7993f6df9b61e151d810888348cf16b8088ab9
2026-09-14,14,A_IMMEDIATE_RESEARCH,003040.SZ,楚天龙,SZ,SZ_MAIN,ACTIVE,C 制造业,RECOVERY_WATCH,RECOVERY_WATCH,1,3,0.93333333,0.88722518,0.91950089,0.0,0.91950089,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,1457337094.3,0.41256366723259785,0.3752066115702479,0.07981829980532118,-0.2796536796536797,-0.32164696290256833,0.8184013444434806,-0.4041916167664671,030c422b86b3c73c082c84625ec3d400cdac87f2be3317cbf6048e9a89bc9a3e,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,b146141feca4efc862e87ed1e2f229d176d5b459f8b0dbc2d319e18b564d6fcf
2026-09-14,15,A_IMMEDIATE_RESEARCH,300909.SZ,汇创达,SZ,CHINEXT,ACTIVE,C 制造业,TREND_PERSISTENCE,TREND_PERSISTENCE,1,5,0.9,0.93925295,0.91177588,0.0,0.91177588,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,237788071.15,0.09029179665993747,0.09734022903583295,0.6361883778573394,0.8024878640776698,-0.07331149586647956,0.7563638809403276,-0.40118546248635156,1d2fa137cabe20778e334cccdcbf0c5d54cf45b14783eb0915e3f12c9de99646,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,87299b08ff34f7412ad5041fa5c95c3c4b5ace029beccca2de3f65e537ce9e6f
2026-09-14,16,A_IMMEDIATE_RESEARCH,301109.SZ,军信股份,SZ,CHINEXT,ACTIVE,N 公共环保,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,5,0.9,0.93177923,0.90953377,0.0,0.90953377,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,49463661.7,-0.05686853766617428,-0.047725577926920226,-0.1739974126778785,-0.11503811503811501,-0.2622761409589832,0.21835225538250133,-0.251201923076923,8354977bee8731e161a951fe9ad87c95b09c4f9c7d9d51f45c0fc3c44fdf8b9f,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,6cbe84216411e0082756c82526190b8914b05f943e9e9214d95ffc5f849885f4
2026-09-14,17,A_IMMEDIATE_RESEARCH,600540.SH,新赛股份,SH,SH_MAIN,ACTIVE,,RECOVERY_WATCH,RECOVERY_WATCH,1,4,0.9,0.88684323,0.89605297,0.0,0.89605297,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,559258333.3,0.39356435643564347,0.35011990407673865,0.2595078299776288,0.16082474226804133,-0.21914008321775313,0.8361642857187845,-0.44677137870855155,29fa8ca11637aaedf7c71832ab23d74189d5c4f0d2f68a83782ae05292c27a82,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,23105c53290c99f4add445eac68a5395c3bb8d3e6885e7c8771d1de4156e620e
2026-09-14,18,A_IMMEDIATE_RESEARCH,001227.SZ,兰州银行,SZ,SZ_MAIN,ACTIVE,J 金融业,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,6,0.875,0.93111604,0.89183481,0.0,0.89183481,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,164592060.7,0.018779342723004744,0.048309178743961345,-0.004587155963302836,-0.08823529411764708,-0.09205020920502105,0.19485359067544397,-0.11504424778761058,e254db9f936fa7a9fdb0ec107e1a4f304f67c2688c32035e2a2df709d77dff9d,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,4852d65b47b3f850a5476d75b6d512ffe6c2b0b0e4d88195159a737b08f37184
2026-09-14,19,A_IMMEDIATE_RESEARCH,600801.SH,华新建材,SH,SH_MAIN,ACTIVE,,TREND_PERSISTENCE,TREND_PERSISTENCE,1,6,0.875,0.93034708,0.89160413,0.0,0.89160413,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,230461590.4,0.09444687363358106,0.3236382866208356,0.2975635044064284,0.6456278763971071,-0.03209590100541371,0.5464778722702436,-0.33333333333333326,26f93861d3be56e98e8764c57c8d900c04d943dabe7baee9beb398711375c256,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,b2a0f1193dea67922306d54433ffff7d0359c9171af156a860dbc3a875d28678
2026-09-14,20,A_IMMEDIATE_RESEARCH,300647.SZ,超频三,SZ,CHINEXT,ACTIVE,C 制造业,RECOVERY_WATCH,RECOVERY_WATCH|LIQUID_BREAKOUT,2,5,0.86666667,0.87350002,0.86871667,0.02,0.88871667,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,417532199.4,0.2491525423728813,0.15698587127158548,0.2470389170896785,0.026462395543175532,-0.12366230677764567,0.6321714754697624,-0.34125874125874134,15d3ac4241f3392956a75853f1f299d18e6c1cf032ba9d6299cda7ac91297fe9,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,454a3663c4f67746f9c6d4e64b28a129ecf2e322227e365fe0a210a9e64cf47e
2026-09-14,21,B_WATCH_OR_TRIGGER,600256.SH,广汇能源,SH,SH_MAIN,ACTIVE,,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,6,0.875,0.9051828,0.88405484,0.0,0.88405484,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,1012627553.25,0.16188870151770662,0.33011583011583023,-0.01711840228245365,0.36435643564356424,-0.0862068965517242,0.4128433615028503,-0.33570412517780945,7e5d2fe658bf2af44f3cb610afaa48bbafff5e909ad263de9f4a42ff84aa82c0,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,87740e12a3b2a85efd2c67702f5d80e72b07e1b8d5c9367e67d57e3a813b2b50
2026-09-14,22,B_WATCH_OR_TRIGGER,600919.SH,江苏银行,SH,SH_MAIN,ACTIVE,,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY|TREND_PERSISTENCE,2,8,0.825,0.92968664,0.85640599,0.02,0.87640599,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,1122489776.9,0.08003442340791755,0.14402917046490438,0.23159960745829267,0.2149080348499517,-0.005546751188589383,0.19275298447060982,-0.09356223175965661,d48551d45b7c1b78a92e877d114bd0c520b08b149aeb23e8a63537eb04292210,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,59ba32216933c5e4ff9de243bc17ac9b59bbca719cfcc90af65b1daaf6aae6f0
2026-09-14,23,B_WATCH_OR_TRIGGER,000001.SZ,平安银行,SZ,SZ_MAIN,ACTIVE,J 金融业,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,7,0.85,0.9309115,0.87427345,0.0,0.87427345,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,1138015959.1,0.06756756756756754,0.11267605633802802,0.17094861660079053,0.04313380281690149,-0.005872483221476488,0.17318713966343788,-0.1058718861209964,2088f15036a1d5c868eccc0988defa01cf25577326eb4980cfd75f17a21d9693,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,0a0049fe0c892bb5857004546d7b7e6209746e307bfcce655bb62a0a891efca8
2026-09-14,24,B_WATCH_OR_TRIGGER,301108.SZ,洁雅股份,SZ,CHINEXT,ACTIVE,C 制造业,TREND_PERSISTENCE,TREND_PERSISTENCE,1,7,0.85,0.92119502,0.87135851,0.0,0.87135851,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,65269755.55,0.06987824245632601,0.6122856003191066,0.4987022617723398,0.3030303030303032,-0.034169653524492194,0.6050292692716056,-0.2736452372938405,afce2141551833db6e1b37d035dcdd18a16b830db8cf587bd5fd2b4e710a31af,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,d5f11c7d2c1c219da6df27639bc01cd6ec416663e94e99781ea46477cabf0f1e
2026-09-14,25,B_WATCH_OR_TRIGGER,600354.SH,敦煌种业,SH,SH_MAIN,ACTIVE,,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,7,0.85,0.90454745,0.86636423,0.0,0.86636423,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,1134176816.2,0.5543307086614173,0.9390962671905696,0.5592417061611372,0.5022831050228309,-0.13799126637554582,0.7628506589635644,-0.3209700427960057,f1f536d582af15869ce8015502e13c5472ca7c25953d606ffc9240604234b6bb,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,d1aace87f0af755e1df85ac1c141fe081b811f22c55ca2528ac9858935c1555b
2026-09-14,26,B_WATCH_OR_TRIGGER,688309.SH,恒誉科技,SH,STAR,ACTIVE,,TREND_PERSISTENCE,TREND_PERSISTENCE,1,8,0.825,0.91711223,0.85263367,0.0,0.85263367,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,148241836.35,0.03165562913907283,0.22661417322834643,0.4763078089461714,2.023680124223602,-0.10285648468094899,0.6030645107079752,-0.3663902326652845,ecb0189bba8db069d23ae6dd3ce982fb557117971ad96da7e8d9b4aececf3177,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,a3d24b91ad9f1df7d97bf748fe36f28f8871636170850bbe6cbbeaecbdf4782b
2026-09-14,27,B_WATCH_OR_TRIGGER,002815.SZ,崇达技术,SZ,SZ_MAIN,ACTIVE,C 制造业,LIQUID_BREAKOUT,LIQUID_BREAKOUT|RECOVERY_WATCH,2,9,0.8,0.90354435,0.83106331,0.02,0.85106331,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,1134124180.15,0.5598227474150665,0.08530318602261056,0.5644444444444445,0.3401015228426396,0.0,0.8314999264975187,-0.46474677259185704,9f35659b12605cf8724a5627a5eaa20beb933bbcdce30cdfa4b377c9c2466e3d,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,71b562dd2480cc10314fb19af8fdde11e2c21635713ed9d9deff4acbe63cd50b
2026-09-14,28,B_WATCH_OR_TRIGGER,600547.SH,山东黄金,SH,SH_MAIN,ACTIVE,,RECOVERY_WATCH,RECOVERY_WATCH,1,6,0.83333333,0.87018097,0.84438762,0.0,0.84438762,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,3889242344.0,0.15128290569810043,0.2791558681969639,-0.05781292609762756,-0.023459581684567743,-0.4241666666666667,0.5834956792941082,-0.45863052781740377,9c044475d96b24e409730ed0939df46654c5aaef7941a8ddf77f178fc6a67c49,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,292afede01b9268194069df367f8346c3bbc708445951cb893d209108b1a55ac
2026-09-14,29,B_WATCH_OR_TRIGGER,002807.SZ,江阴银行,SZ,SZ_MAIN,ACTIVE,J 金融业,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,9,0.8,0.92735842,0.83820753,0.0,0.83820753,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,203154386.8,0.10282776349614386,0.10000000000000009,0.12010443864229758,0.011792452830188704,-0.052980132450331174,0.2106229918977369,-0.125,f26b05a754de6ee7d329e8a9f591ff224029713bdf51632e30458817ec57810a,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,dcbd8b1a3490404eb15c4308500fec3ff7d7e835a2dc272aa547552360040cbd
2026-09-14,30,B_WATCH_OR_TRIGGER,000739.SZ,普洛药业,SZ,SZ_MAIN,ACTIVE,C 制造业,TREND_PERSISTENCE,TREND_PERSISTENCE,1,9,0.8,0.91697391,0.83509217,0.0,0.83509217,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,446155488.5,0.021621621621621623,0.38546120952962726,0.40000000000000013,0.4679611650485438,-0.03118325501922259,0.5470777057689692,-0.20031136481577583,4adc92cad60c9baedea0bdffaf342d4478da30c3e5d25827e43ebba31d2db458,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,2dbcff7ab8d8d13750b1287369115240baf5bd07b633d23ee297d24ad35a2df4
2026-09-14,31,B_WATCH_OR_TRIGGER,600737.SH,中粮糖业,SH,SH_MAIN,ACTIVE,,RECOVERY_WATCH,RECOVERY_WATCH,1,7,0.8,0.86922305,0.82076692,0.0,0.82076692,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,2031689032.4,0.07804522246535361,0.2632478632478632,0.03284416491963649,-0.15446224256292906,-0.2535353535353536,0.7847753783340967,-0.37101811367895066,35a0825ca8a3f253d53754b35571f921b90c313b34284680e1f2d5ef35d3cc06,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,dc327924bb92ebdc9a08a0f0129fd7ec14374cf798993f06f805b9d917cd9def
2026-09-14,32,B_WATCH_OR_TRIGGER,301175.SZ,中科环保,SZ,CHINEXT,ACTIVE,N 公共环保,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,10,0.775,0.92734022,0.82070207,0.0,0.82070207,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,78402435.65,0.0421245421245422,0.0900383141762453,-0.0702614379084967,0.06156716417910446,-0.25718015665796345,0.21379011383033902,-0.2657657657657658,96cc47ed474df64c1ff64169a290fb8c2bdae633a5f585ce9b83eb225ebe4b6d,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,71b24f2d27db471bb5c5c615339c34fc1311b7600e3b539db9722288cbf6d14c
2026-09-14,33,B_WATCH_OR_TRIGGER,601886.SH,江河集团,SH,SH_MAIN,ACTIVE,,TREND_PERSISTENCE,TREND_PERSISTENCE,1,10,0.775,0.91278201,0.8163346,0.0,0.8163346,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,330180295.9,0.0556862745098039,0.50391061452514,0.7710526315789477,0.8616874135546335,-0.02109090909090905,0.5477648107092623,-0.20725388601036265,d1f76f5384acf0797772b04308372483e509c5d3d77a5465c39c6834bc352204,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,ad16250fad8727f54e8b52f71920e340a0b8466a31e814204620d7fca798df4d
2026-09-14,34,B_WATCH_OR_TRIGGER,600508.SH,上海能源,SH,SH_MAIN,ACTIVE,,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,10,0.775,0.89725667,0.811677,0.0,0.811677,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,597155785.0,0.23699421965317913,0.30966952264381886,0.1431623931623931,0.2692763938315539,-0.12078882497945775,0.48821943584677685,-0.29608404966571156,6802eaae391e97ea4a77979676be0ce50b12d4d9647251d4ab2430cee8d0a8d3,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,714213ad446acecbd237527f74521cc06920b10e4131800a91d6ba38f296b0d2
