symbol,name,shard_id,source_state,attempt_count,source_row_count,normalized_event_count,error_type,error_message,elapsed_seconds,retrieved_at,source_id,source_adapter,authority,trade_authority
300552.SZ,万集科技,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300660.SZ,江苏雷利,8,SUCCESS,4,4,4,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300675.SZ,建科院,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300685.SZ,艾德生物,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300690.SZ,双一科技,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300700.SZ,岱勒新材,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300705.SZ,九典制药,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300756.SZ,金马游乐,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300766.SZ,每日互动,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300790.SZ,宇瞳光学,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300821.SZ,东岳硅材,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300825.SZ,阿尔特,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300850.SZ,新强联,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300873.SZ,海晨股份,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300881.SZ,盛德鑫泰,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300909.SZ,汇创达,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300939.SZ,秋田微,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300946.SZ,恒而达,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300949.SZ,奥雅股份,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300987.SZ,川网传媒,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301003.SZ,江苏博云,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301010.SZ,晶雪节能,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301011.SZ,华立科技,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301032.SZ,新柴股份,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301039.SZ,中集车辆,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301048.SZ,金鹰重工,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301051.SZ,信濠光电,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301060.SZ,兰卫医学,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301071.SZ,力量钻石,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301091.SZ,深城交,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301112.SZ,信邦智能,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301167.SZ,建研设计,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301177.SZ,迪阿股份,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301182.SZ,凯旺科技,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301200.SZ,大族数控,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301234.SZ,五洲医疗,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301289.SZ,国缆检测,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301300.SZ,远翔新材,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301355.SZ,南王科技,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301367.SZ,瑞迈特,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301383.SZ,天键股份,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301392.SZ,汇成真空,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301429.SZ,森泰股份,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301479.SZ,弘景光电,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301500.SZ,飞南资源,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301507.SZ,民生健康,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301517.SZ,陕西华达,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301551.SZ,无线传媒,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301558.SZ,三态股份,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301608.SZ,博实结,8,SUCCESS,4,4,4,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301631.SZ,壹连科技,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
301665.SZ,泰禾股份,8,SUCCESS,4,4,4,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600011.SH,华能国际,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600023.SH,浙能电力,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600025.SH,华能水电,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600026.SH,XD中远海,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600032.SH,浙江新能,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600051.SH,宁波联合,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600104.SH,上汽集团,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600111.SH,北方稀土,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600118.SH,中国卫星,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600119.SH,*ST长投,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600120.SH,浙江东方,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600166.SH,福田汽车,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600212.SH,绿能慧充,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600222.SH,太龙药业,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600232.SH,金鹰股份,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600256.SH,XD广汇能,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600318.SH,新力金融,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600319.SH,亚星化学,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600336.SH,澳柯玛,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600348.SH,华阳股份,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600351.SH,亚宝药业,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600361.SH,创新新材,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600389.SH,江山股份,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600398.SH,海澜之家,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600428.SH,中远海特,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600538.SH,国发股份,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600577.SH,精达股份,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600596.SH,新安股份,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600601.SH,方正科技,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600628.SH,新世界,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600661.SH,昂立教育,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600667.SH,太极实业,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600682.SH,南京新百,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600716.SH,凤凰股份,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600717.SH,天津港,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600724.SH,宁波富达,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600742.SH,富维股份,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600749.SH,西藏旅游,8,SUCCESS_EMPTY,4,0,0,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600775.SH,南京熊猫,8,SUCCESS,4,1,1,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600782.SH,新钢股份,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600794.SH,保税科技,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600817.SH,宇通重工,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600826.SH,兰生股份,8,SUCCESS,4,4,4,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600835.SH,上海机电,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600854.SH,春兰股份,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600879.SH,航天电子,8,SUCCESS,4,2,2,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
600919.SH,江苏银行,8,SUCCESS,4,3,3,,,44.613976012999984,2026-07-19T22:04:49+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
