security_code,security_name,exchange,market_data_readiness,eligibility_reason,field_completeness_count,last_price,volume,turnover_amount,total_market_cap,investment_quality_status,valuation_status,thesis_status,entry_baseline_status,candidate_admission_authority,research_priority_basis
002920,德赛西威,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,81.02,4453310.0,365800067.0,4835348.899988,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601021,春秋航空,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,44.64,8105088.0,364986778.0,4367280.400272,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000983,山西焦煤,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,6.29,56934750.0,364810785.0,3570896.566111,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000681,视觉中国,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,15.5,23235668.0,364705747.0,1085895.0258,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600029,南方航空,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,5.04,71718051.0,364565041.0,9132968.63808,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002310,东方新能,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,2.19,161698064.0,364471822.0,1313851.543623,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601006,大秦铁路,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,4.86,74527694.0,364253238.0,9653365.890108,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300900,广联航空,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,21.77,16342626.0,364009427.0,713447.167118,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600737,中粮糖业,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,11.84,30019898.0,363057190.0,2532396.301952,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002130,沃尔核材,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,15.48,23150983.0,362935102.0,2167025.636376,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688796,百奥赛图,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,127.75,2848784.0,362664849.0,5709127.3155,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688005,容百科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,25.6,13781290.0,362340941.0,1829424.00512,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688559,海目星,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,41.8,8601020.0,361201632.0,1035632.80392,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600977,中国电影,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,12.08,29431100.0,360454850.0,2255336.0,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600389,江山股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,18.7,18946273.0,360275864.0,805315.5,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603608,天创时尚,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,16.68,21251879.0,359981511.0,708949.512912,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600741,华域汽车,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,17.35,20821430.0,359861664.0,5469976.11224,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688102,斯瑞新材,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,26.45,13341515.0,359504162.0,2065943.393515,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600143,金发科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,14.05,25219586.0,358617909.0,3755984.20423,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300012,华测检测,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,13.39,26185353.0,357884973.0,2253306.978546,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603778,国晟科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,8.46,41404300.0,357682135.0,558395.63352,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002955,鸿合科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,32.1,11088064.0,357529036.0,759614.11752,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601567,三星电气,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,15.0,23299295.0,357099586.0,2107814.1,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688599,天合光能,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,12.72,27366007.0,355999330.0,2979746.096592,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300723,一品红,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,33.85,10301233.0,355587934.0,1528980.01291,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300626,华瑞股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,27.92,12276980.0,355224080.0,502560.0,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002271,东方雨虹,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,11.06,31657600.0,354456204.0,2641902.051796,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603456,九洲药业,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,13.98,24786540.0,354168200.0,1232630.619144,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300825,阿尔特,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,9.61,36591037.0,353637713.0,475580.142241,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688221,前沿生物,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,19.86,17402929.0,353501838.0,743913.204858,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600936,北投科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,4.96,70240555.0,353178157.0,828829.014544,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
301235,华康洁净,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,36.28,9562403.0,353021902.0,480052.501188,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002266,浙富控股,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,4.42,78903509.0,352641192.0,2306917.959684,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300174,元力股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,18.06,19128949.0,352429514.0,657763.91016,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601058,赛轮轮胎,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,13.21,26445200.0,351390688.0,4343580.442139,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
920186,中科仪,BSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,75.51,4647885.0,351206747.0,1690209.0441,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300436,广生堂,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,86.33,4001304.0,349931691.0,1374952.011,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
003035,南网能源,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,5.42,63090869.0,349617660.0,2053030.302554,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000543,皖能电力,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,7.71,44646737.0,349155398.0,1747751.628201,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000002,万 科Ａ,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,3.07,112405079.0,349079945.0,3662727.807597,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300263,隆华科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,8.75,39289656.0,348938316.0,905630.51425,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600596,新安股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,9.84,34900257.0,348690390.0,1328003.496216,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688818,电科蓝天,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,45.6,7469869.0,348446326.0,7920372.9384,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002829,星网宇达,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,19.83,17211989.0,347181611.0,412086.028302,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002128,电投能源,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,26.52,12921752.0,347142280.0,8291417.184336,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600688,上海石化,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,2.75,123452800.0,346838983.0,2899219.8125,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600301,华锡有色,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,39.6,8694476.0,346186568.0,2504967.21684,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002900,哈三联,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,11.4,29826971.0,345904230.0,360644.187,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000997,新 大 陆,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,16.21,20816415.0,345512211.0,1642231.720215,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600583,海油工程,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,5.51,61922029.0,345372918.0,2436166.4948,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002174,游族网络,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,10.31,33174644.0,344503630.0,1010185.106977,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603505,金石资源,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,15.87,21532336.0,344398791.0,1335728.406231,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600984,建设机械,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,4.0,87503984.0,344210376.0,502817.57,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002668,TCL智家,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,10.14,34375608.0,344022440.0,1099288.987992,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002048,宁波华翔,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,17.5,19427170.0,343948532.0,1421352.3135,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000762,西藏矿业,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,21.21,16013449.0,343639456.0,1104657.60804,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002670,国盛证券,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,11.2,29744048.0,342475945.0,2167294.81136,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000670,盈方微,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,6.34,56406900.0,342164625.0,536328.798418,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688401,路维光电,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,66.26,5135699.0,342037461.0,1360779.6322,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603203,快克智能,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,40.3,8471560.0,341777665.0,1329946.96159,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603950,长源东谷,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,59.8,5658237.0,341694687.0,1938302.184,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688270,ST臻镭,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,61.51,5448266.0,341666565.0,1842314.569093,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603123,翠微股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,8.56,38997973.0,341197978.0,683718.58524,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688332,中科蓝讯,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,84.15,4021663.0,341147161.0,1501954.10244,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002171,楚江新材,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,8.84,38058511.0,341017569.0,1434677.078848,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688028,沃尔德,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,80.04,4200797.0,340464876.0,1208195.796,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002400,省广集团,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,5.8,57762234.0,340033300.0,1011135.53424,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002990,盛视科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,46.76,7117900.0,339487530.0,1224420.597288,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300566,激智科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,24.44,13641981.0,339369222.0,640583.698612,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300499,高澜股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,27.01,12423208.0,339296618.0,824476.371364,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688003,天准科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,74.19,4551993.0,338788707.0,1445089.334694,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
301188,力诺药包,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,34.96,9621189.0,338194272.0,935308.00604,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002565,顺灏股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,8.59,38256340.0,338035047.0,910530.483998,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300363,博腾股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,15.67,20998978.0,337978540.0,851573.889792,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300369,绿盟科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,6.07,54590603.0,337887198.0,492047.485409,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601077,渝农商行,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,6.61,50884141.0,337483935.0,7506977.0,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603726,朗迪集团,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,25.0,13930796.0,337360832.0,463898.25,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688352,颀中科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,14.28,23531238.0,337154006.0,1698708.429012,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
001365,天海电子,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,35.63,9179167.0,336467085.0,1870575.0,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600363,联创光电,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,24.93,13192860.0,335446274.0,1124064.90585,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600114,东睦股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,25.75,12880983.0,334648408.0,1625812.453275,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600520,三佳科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,23.86,13959100.0,334345408.0,378013.98,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300693,盛弘股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,34.33,9602295.0,334202120.0,1073828.060359,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603806,福斯特,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,13.75,23905326.0,333996778.0,3587025.34025,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002896,中大力德,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,59.39,5547246.0,333995823.0,1167148.13713,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
301367,瑞迈特,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,46.86,6886073.0,333791082.0,587082.48753,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
001388,信通电子,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,21.44,15120281.0,333488511.0,501194.304,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300510,金冠股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,3.44,94893800.0,333219709.0,283693.6008,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600732,爱旭股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,11.35,28956260.0,332710066.0,2400745.874405,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002947,恒铭达,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,56.12,5880400.0,332658360.0,1437846.793632,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002797,第一创业,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,6.38,51431464.0,332479792.0,2681131.2,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002157,正邦科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,2.82,115764100.0,332150438.0,2608545.850098,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002787,华源控股,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,21.24,15825800.0,331540528.0,706014.887652,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
