security_id,issuer_id,stock_code_5d,ticker_hk,name_zh,name_en,display_name,display_name_source,market,country_of_listing,trading_currency,security_type,identity_status,semantic_enrichment_status,shanghai_connect,shenzhen_connect,eligibility_status,source_release_id
HKEX:00855,HKISSUER-PROVISIONAL:00855,00855,00855.HK,中国水务,CHINA WATER,中国水务,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00856,HKISSUER-PROVISIONAL:00856,00856,00856.HK,伟仕佳杰,VSTECS,伟仕佳杰,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00857,HKISSUER-PROVISIONAL:00857,00857,00857.HK,中国石油股份,PETROCHINA,中国石油股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00867,HKISSUER-PROVISIONAL:00867,00867,00867.HK,康哲药业,CMS,康哲药业,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00868,HKISSUER-PROVISIONAL:00868,00868,00868.HK,信义玻璃,XINYI GLASS,信义玻璃,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00874,HKISSUER-PROVISIONAL:00874,00874,00874.HK,白云山,BAIYUNSHAN PH,白云山,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00880,HKISSUER-PROVISIONAL:00880,00880,00880.HK,澳博控股,SJM HOLDINGS,澳博控股,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00881,HKISSUER-PROVISIONAL:00881,00881,00881.HK,中升控股,ZHONGSHENG HLDG,中升控股,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00883,HKISSUER-PROVISIONAL:00883,00883,00883.HK,中国海洋石油,CNOOC,中国海洋石油,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00895,HKISSUER-PROVISIONAL:00895,00895,00895.HK,东江环保,DONGJIANG ENV,东江环保,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00902,HKISSUER-PROVISIONAL:00902,00902,00902.HK,华能国际电力股份,HUANENG POWER,华能国际电力股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00909,HKISSUER-PROVISIONAL:00909,00909,00909.HK,明源云,MING YUAN CLOUD,明源云,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00914,HKISSUER-PROVISIONAL:00914,00914,00914.HK,海螺水泥,CONCH CEMENT,海螺水泥,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00916,HKISSUER-PROVISIONAL:00916,00916,00916.HK,龙源电力,CHINA LONGYUAN,龙源电力,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00917,HKISSUER-PROVISIONAL:00917,00917,00917.HK,趣致集团,QUNABOX GROUP,趣致集团,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00921,HKISSUER-PROVISIONAL:00921,00921,00921.HK,海信家电,HISENSE HA,海信家电,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00934,HKISSUER-PROVISIONAL:00934,00934,00934.HK,中石化冠德,SINOPEC KANTONS,中石化冠德,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00939,HKISSUER-PROVISIONAL:00939,00939,00939.HK,建设银行,CCB,建设银行,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00941,HKISSUER-PROVISIONAL:00941,00941,00941.HK,中国移动,CHINA MOBILE,中国移动,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00956,HKISSUER-PROVISIONAL:00956,00956,00956.HK,新天绿色能源,CHINA SUNTIEN,新天绿色能源,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00960,HKISSUER-PROVISIONAL:00960,00960,00960.HK,龙湖集团,LONGFOR GROUP,龙湖集团,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00966,HKISSUER-PROVISIONAL:00966,00966,00966.HK,中国太平,CHINA TAIPING,中国太平,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00968,HKISSUER-PROVISIONAL:00968,00968,00968.HK,信义光能,XINYI SOLAR,信义光能,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00975,HKISSUER-PROVISIONAL:00975,00975,00975.HK,,MONGOL MINING,MONGOL MINING,FALLBACK_FROM_OFFICIAL_ENGLISH_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00981,HKISSUER-PROVISIONAL:00981,00981,00981.HK,中芯国际,SMIC,中芯国际,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00990,HKISSUER-PROVISIONAL:00990,00990,00990.HK,至源控股,DEEP SOURCE,至源控股,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00991,HKISSUER-PROVISIONAL:00991,00991,00991.HK,大唐发电,DATANG POWER,大唐发电,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00992,HKISSUER-PROVISIONAL:00992,00992,00992.HK,联想集团,LENOVO GROUP,联想集团,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00995,HKISSUER-PROVISIONAL:00995,00995,00995.HK,安徽皖通高速公路,ANHUIEXPRESSWAY,安徽皖通高速公路,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00998,HKISSUER-PROVISIONAL:00998,00998,00998.HK,中信银行,CITIC BANK,中信银行,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:00999,HKISSUER-PROVISIONAL:00999,00999,00999.HK,小菜园,XIAOCAIYUAN,小菜园,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01024,HKISSUER-PROVISIONAL:01024,01024,01024.HK,快手－Ｗ,KUAISHOU-W,快手－Ｗ,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01030,HKISSUER-PROVISIONAL:01030,01030,01030.HK,新城发展,SEAZEN,新城发展,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01033,HKISSUER-PROVISIONAL:01033,01033,01033.HK,中石化油服,SINOPEC SSC,中石化油服,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01038,HKISSUER-PROVISIONAL:01038,01038,01038.HK,长江基建集团,CKI HOLDINGS,长江基建集团,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01044,HKISSUER-PROVISIONAL:01044,01044,01044.HK,恒安国际,HENGAN INT'L,恒安国际,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01052,HKISSUER-PROVISIONAL:01052,01052,01052.HK,越秀交通基建,YUEXIUTRANSPORT,越秀交通基建,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01053,HKISSUER-PROVISIONAL:01053,01053,01053.HK,重庆钢铁股份,CHONGQING IRON,重庆钢铁股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01055,HKISSUER-PROVISIONAL:01055,01055,01055.HK,中国南方航空股份,CHINA SOUTH AIR,中国南方航空股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01057,HKISSUER-PROVISIONAL:01057,01057,01057.HK,浙江世宝,ZHEJIANG SHIBAO,浙江世宝,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01060,HKISSUER-PROVISIONAL:01060,01060,01060.HK,大麦娱乐,DAMAI ENT,大麦娱乐,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01065,HKISSUER-PROVISIONAL:01065,01065,01065.HK,天津创业环保股份,TIANJIN CAPITAL,天津创业环保股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01066,HKISSUER-PROVISIONAL:01066,01066,01066.HK,威高股份,WEIGAO GROUP,威高股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01070,HKISSUER-PROVISIONAL:01070,01070,01070.HK,ＴＣＬ电子,TCL ELECTRONICS,ＴＣＬ电子,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01071,HKISSUER-PROVISIONAL:01071,01071,01071.HK,华电国际电力股份,HUADIAN POWER,华电国际电力股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01072,HKISSUER-PROVISIONAL:01072,01072,01072.HK,东方电气,DONGFANG ELEC,东方电气,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01081,HKISSUER-PROVISIONAL:01081,01081,01081.HK,大金重工,DAJIN,大金重工,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01083,HKISSUER-PROVISIONAL:01083,01083,01083.HK,港华智慧能源,TG SMART ENERGY,港华智慧能源,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01088,HKISSUER-PROVISIONAL:01088,01088,01088.HK,中国神华,CHINA SHENHUA,中国神华,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01093,HKISSUER-PROVISIONAL:01093,01093,01093.HK,石药集团,CSPC PHARMA,石药集团,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01099,HKISSUER-PROVISIONAL:01099,01099,01099.HK,国药控股,SINOPHARM,国药控股,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01108,HKISSUER-PROVISIONAL:01108,01108,01108.HK,凯盛新能,TRIUMPH NEW EN,凯盛新能,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01109,HKISSUER-PROVISIONAL:01109,01109,01109.HK,华润置地,CHINA RES LAND,华润置地,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01112,HKISSUER-PROVISIONAL:01112,01112,01112.HK,Ｈ＆Ｈ国际控股,H&H INTL HLDG,Ｈ＆Ｈ国际控股,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01113,HKISSUER-PROVISIONAL:01113,01113,01113.HK,长实集团,CK ASSET,长实集团,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01114,HKISSUER-PROVISIONAL:01114,01114,01114.HK,,BRILLIANCE CHI,BRILLIANCE CHI,FALLBACK_FROM_OFFICIAL_ENGLISH_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01117,HKISSUER-PROVISIONAL:01117,01117,01117.HK,现代牧业,CH MODERN D,现代牧业,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01128,HKISSUER-PROVISIONAL:01128,01128,01128.HK,永利澳门,WYNN MACAU,永利澳门,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01138,HKISSUER-PROVISIONAL:01138,01138,01138.HK,中远海能,COSCO SHIP ENGY,中远海能,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01157,HKISSUER-PROVISIONAL:01157,01157,01157.HK,中联重科,ZOOMLION,中联重科,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01164,HKISSUER-PROVISIONAL:01164,01164,01164.HK,中广核矿业,CGN MINING,中广核矿业,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01171,HKISSUER-PROVISIONAL:01171,01171,01171.HK,兖矿能源,YANKUANG ENERGY,兖矿能源,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01177,HKISSUER-PROVISIONAL:01177,01177,01177.HK,中国生物制药,SBP GROUP,中国生物制药,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01186,HKISSUER-PROVISIONAL:01186,01186,01186.HK,中国铁建,CHINA RAIL CONS,中国铁建,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01187,HKISSUER-PROVISIONAL:01187,01187,01187.HK,可孚医疗,COFOE MEDICAL,可孚医疗,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01193,HKISSUER-PROVISIONAL:01193,01193,01193.HK,华润燃气,CHINA RES GAS,华润燃气,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01196,HKISSUER-PROVISIONAL:01196,01196,01196.HK,伟禄科技股份,REALORD TECH,伟禄科技股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01199,HKISSUER-PROVISIONAL:01199,01199,01199.HK,中远海运港口,COSCO SHIP PORT,中远海运港口,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01208,HKISSUER-PROVISIONAL:01208,01208,01208.HK,五矿资源,MMG,五矿资源,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01209,HKISSUER-PROVISIONAL:01209,01209,01209.HK,华润万象生活,CHINA RES MIXC,华润万象生活,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01211,HKISSUER-PROVISIONAL:01211,01211,01211.HK,比亚迪股份,BYD COMPANY,比亚迪股份,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
HKEX:01258,HKISSUER-PROVISIONAL:01258,01258,01258.HK,中国有色矿业,CHINFMINING,中国有色矿业,OFFICIAL_CHINESE_NAME,HKEX,HK,HKD,UNKNOWN,PROVISIONAL_SECURITY_LEVEL_IDENTITY,PENDING_SEMANTIC_ENRICHMENT,True,True,BUY_AND_SELL_ELIGIBLE,FMDL5A_20260720_031b3430a7d0
